# n_samples,memory,time
2.000000000000000000e+00,6.956616900000000000e+07,6.698702482340529434e-01
3.000000000000000000e+00,8.241362900000000000e+07,6.985929012298583984e-01
4.000000000000000000e+00,8.887553700000000000e+07,6.824445724487304688e-01
5.000000000000000000e+00,9.523639600000000000e+07,6.908810138702392578e-01
6.000000000000000000e+00,1.015787500000000000e+08,6.773810386657714844e-01
7.000000000000000000e+00,1.079169990000000000e+08,6.906890869140625000e-01
8.000000000000000000e+00,1.142507410000000000e+08,6.929647922515869141e-01
9.000000000000000000e+00,1.205791650000000000e+08,6.968166828155517578e-01
1.000000000000000000e+01,1.269031770000000000e+08,6.861202716827392578e-01
1.100000000000000000e+01,1.332324360000000000e+08,6.937601566314697266e-01
1.200000000000000000e+01,1.395573230000000000e+08,6.959905624389648438e-01
1.300000000000000000e+01,1.458736660000000000e+08,6.968071460723876953e-01
1.400000000000000000e+01,1.521798650000000000e+08,7.030224800109863281e-01
1.500000000000000000e+01,1.584882150000000000e+08,6.988859176635742188e-01
1.600000000000000000e+01,1.647863580000000000e+08,7.077462673187255859e-01
1.700000000000000000e+01,1.710801740000000000e+08,7.113122940063476562e-01
1.800000000000000000e+01,1.773729520000000000e+08,7.111778259277343750e-01
1.900000000000000000e+01,1.836587700000000000e+08,7.110257148742675781e-01
2.000000000000000000e+01,1.899409960000000000e+08,7.164955139160156250e-01
2.100000000000000000e+01,1.962239970000000000e+08,7.181775569915771484e-01
2.200000000000000000e+01,2.024958300000000000e+08,7.109141349792480469e-01
2.300000000000000000e+01,2.087664170000000000e+08,7.188613414764404297e-01
2.400000000000000000e+01,2.150302630000000000e+08,7.250063419342041016e-01
2.500000000000000000e+01,2.212921610000000000e+08,7.199594974517822266e-01
2.600000000000000000e+01,2.275531940000000000e+08,7.217986583709716797e-01
2.700000000000000000e+01,2.338067060000000000e+08,7.316851615905761719e-01
2.800000000000000000e+01,2.400524750000000000e+08,7.313239574432373047e-01
2.900000000000000000e+01,2.463003330000000000e+08,7.189245223999023438e-01
3.000000000000000000e+01,2.525390800000000000e+08,7.347390651702880859e-01
3.100000000000000000e+01,2.587727890000000000e+08,7.439582347869873047e-01
3.200000000000000000e+01,2.650062130000000000e+08,7.385461330413818359e-01
3.300000000000000000e+01,2.712381370000000000e+08,7.415959835052490234e-01
3.400000000000000000e+01,2.774616580000000000e+08,7.441363334655761719e-01
3.500000000000000000e+01,2.836808930000000000e+08,7.400939464569091797e-01
3.600000000000000000e+01,2.898949470000000000e+08,7.334098815917968750e-01
3.700000000000000000e+01,2.961064140000000000e+08,7.388834953308105469e-01
3.800000000000000000e+01,3.023153730000000000e+08,7.432866096496582031e-01
3.900000000000000000e+01,3.085174640000000000e+08,7.388417720794677734e-01
4.000000000000000000e+01,3.147161060000000000e+08,7.601089477539062500e-01
4.100000000000000000e+01,3.209245850000000000e+08,7.545244693756103516e-01
4.200000000000000000e+01,3.271151460000000000e+08,7.610945701599121094e-01
4.300000000000000000e+01,3.333015500000000000e+08,7.520983219146728516e-01
4.400000000000000000e+01,3.394863620000000000e+08,7.569301128387451172e-01
4.500000000000000000e+01,3.456614080000000000e+08,7.523407936096191406e-01
4.600000000000000000e+01,3.518350380000000000e+08,7.529318332672119141e-01
4.700000000000000000e+01,3.580037270000000000e+08,7.529087066650390625e-01
4.800000000000000000e+01,3.641665990000000000e+08,7.715041637420654297e-01
4.900000000000000000e+01,3.703283800000000000e+08,7.668175697326660156e-01
5.000000000000000000e+01,3.764833530000000000e+08,7.663507461547851562e-01
5.100000000000000000e+01,3.826358010000000000e+08,7.759819030761718750e-01
5.200000000000000000e+01,3.887854730000000000e+08,7.655162811279296875e-01
5.300000000000000000e+01,3.949294340000000000e+08,7.704796791076660156e-01
5.400000000000000000e+01,4.010682510000000000e+08,7.708415985107421875e-01
5.500000000000000000e+01,4.072054550000000000e+08,7.638635635375976562e-01
5.600000000000000000e+01,4.133370550000000000e+08,7.782530784606933594e-01
5.700000000000000000e+01,4.194633160000000000e+08,7.839624881744384766e-01
5.800000000000000000e+01,4.255872470000000000e+08,7.890405654907226562e-01
5.900000000000000000e+01,4.317058500000000000e+08,7.773661613464355469e-01
6.000000000000000000e+01,4.378223680000000000e+08,7.766091823577880859e-01
6.100000000000000000e+01,4.439316640000000000e+08,7.537486553192138672e-01
6.200000000000000000e+01,4.499439240000000000e+08,7.713291645050048828e-01
6.300000000000000000e+01,4.560441990000000000e+08,7.693715095520019531e-01
6.400000000000000000e+01,4.621393300000000000e+08,7.720453739166259766e-01
6.500000000000000000e+01,4.682306840000000000e+08,7.850117683410644531e-01
6.600000000000000000e+01,4.743187540000000000e+08,7.602741718292236328e-01
6.700000000000000000e+01,4.804022380000000000e+08,7.804450988769531250e-01
6.800000000000000000e+01,4.864812060000000000e+08,7.838594913482666016e-01
6.900000000000000000e+01,4.925548910000000000e+08,7.646811008453369141e-01
7.000000000000000000e+01,4.986280210000000000e+08,7.738468647003173828e-01
7.100000000000000000e+01,5.046952770000000000e+08,7.708172798156738281e-01
7.200000000000000000e+01,5.107570340000000000e+08,7.743766307830810547e-01
7.300000000000000000e+01,5.168155250000000000e+08,7.706024646759033203e-01
7.400000000000000000e+01,5.228692740000000000e+08,7.850186824798583984e-01
7.500000000000000000e+01,5.289172530000000000e+08,7.753403186798095703e-01
