# n_samples,memory,time
2.000000000000000000e+00,6.950655400000000000e+07,6.234525763764764574e-01
3.000000000000000000e+00,8.241032500000000000e+07,6.998915672302246094e-01
4.000000000000000000e+00,8.887160000000000000e+07,6.668353080749511719e-01
5.000000000000000000e+00,9.523144500000000000e+07,6.830427646636962891e-01
6.000000000000000000e+00,1.015743580000000000e+08,6.767780780792236328e-01
7.000000000000000000e+00,1.079132610000000000e+08,6.826674938201904297e-01
8.000000000000000000e+00,1.142470520000000000e+08,6.819977760314941406e-01
9.000000000000000000e+00,1.205748370000000000e+08,6.883094310760498047e-01
1.000000000000000000e+01,1.268988740000000000e+08,6.864120960235595703e-01
1.100000000000000000e+01,1.332286100000000000e+08,6.853466033935546875e-01
1.200000000000000000e+01,1.395526260000000000e+08,6.889019012451171875e-01
1.300000000000000000e+01,1.458690930000000000e+08,6.931166648864746094e-01
1.400000000000000000e+01,1.521786000000000000e+08,6.872420310974121094e-01
1.500000000000000000e+01,1.584835800000000000e+08,7.043585777282714844e-01
1.600000000000000000e+01,1.647834290000000000e+08,6.860823631286621094e-01
1.700000000000000000e+01,1.710777210000000000e+08,7.027225494384765625e-01
1.800000000000000000e+01,1.773678520000000000e+08,7.014153003692626953e-01
1.900000000000000000e+01,1.836556840000000000e+08,7.134780883789062500e-01
2.000000000000000000e+01,1.899378140000000000e+08,7.105109691619873047e-01
2.100000000000000000e+01,1.962196560000000000e+08,7.020270824432373047e-01
2.200000000000000000e+01,2.024930620000000000e+08,7.058091163635253906e-01
2.300000000000000000e+01,2.087620250000000000e+08,7.094864845275878906e-01
2.400000000000000000e+01,2.150277390000000000e+08,7.107725143432617188e-01
2.500000000000000000e+01,2.212879350000000000e+08,7.084686756134033203e-01
2.600000000000000000e+01,2.275507780000000000e+08,7.117531299591064453e-01
2.700000000000000000e+01,2.338027490000000000e+08,7.083551883697509766e-01
2.800000000000000000e+01,2.400498280000000000e+08,7.253985404968261719e-01
2.900000000000000000e+01,2.462956880000000000e+08,7.180888652801513672e-01
3.000000000000000000e+01,2.525359150000000000e+08,7.236840724945068359e-01
3.100000000000000000e+01,2.587724850000000000e+08,7.202548980712890625e-01
3.200000000000000000e+01,2.650035060000000000e+08,7.296779155731201172e-01
3.300000000000000000e+01,2.712346980000000000e+08,7.271878719329833984e-01
3.400000000000000000e+01,2.774574150000000000e+08,7.290899753570556641e-01
3.500000000000000000e+01,2.836771310000000000e+08,7.347495555877685547e-01
3.600000000000000000e+01,2.898933050000000000e+08,7.389442920684814453e-01
3.700000000000000000e+01,2.961037260000000000e+08,7.341563701629638672e-01
3.800000000000000000e+01,3.023110010000000000e+08,7.362897396087646484e-01
3.900000000000000000e+01,3.085143630000000000e+08,7.399473190307617188e-01
4.000000000000000000e+01,3.147110120000000000e+08,7.411668300628662109e-01
4.100000000000000000e+01,3.209204720000000000e+08,7.486698627471923828e-01
4.200000000000000000e+01,3.271117840000000000e+08,7.449159622192382812e-01
4.300000000000000000e+01,3.332965870000000000e+08,7.593629360198974609e-01
4.400000000000000000e+01,3.394812770000000000e+08,7.405135631561279297e-01
4.500000000000000000e+01,3.456578880000000000e+08,7.400376796722412109e-01
4.600000000000000000e+01,3.518304220000000000e+08,7.562770843505859375e-01
4.700000000000000000e+01,3.579998410000000000e+08,7.622673511505126953e-01
4.800000000000000000e+01,3.641650340000000000e+08,7.589623928070068359e-01
4.900000000000000000e+01,3.703248670000000000e+08,7.487351894378662109e-01
5.000000000000000000e+01,3.764806940000000000e+08,7.562260627746582031e-01
5.100000000000000000e+01,3.826319080000000000e+08,7.504551410675048828e-01
5.200000000000000000e+01,3.887805330000000000e+08,7.686095237731933594e-01
5.300000000000000000e+01,3.949258950000000000e+08,7.699630260467529297e-01
5.400000000000000000e+01,4.010657470000000000e+08,7.560269832611083984e-01
5.500000000000000000e+01,4.072028070000000000e+08,7.700047492980957031e-01
5.600000000000000000e+01,4.133332910000000000e+08,7.605404853820800781e-01
5.700000000000000000e+01,4.194591380000000000e+08,7.650384902954101562e-01
5.800000000000000000e+01,4.255839280000000000e+08,7.824752330780029297e-01
5.900000000000000000e+01,4.317028030000000000e+08,7.629785537719726562e-01
6.000000000000000000e+01,4.378187780000000000e+08,7.861604690551757812e-01
6.100000000000000000e+01,4.439289320000000000e+08,7.518413066864013672e-01
6.200000000000000000e+01,4.499403410000000000e+08,7.505214214324951172e-01
6.300000000000000000e+01,4.560406580000000000e+08,7.482502460479736328e-01
6.400000000000000000e+01,4.621360560000000000e+08,7.591319084167480469e-01
6.500000000000000000e+01,4.682293750000000000e+08,7.686555385589599609e-01
6.600000000000000000e+01,4.743160400000000000e+08,7.547674179077148438e-01
6.700000000000000000e+01,4.803992870000000000e+08,7.570312023162841797e-01
6.800000000000000000e+01,4.864791610000000000e+08,7.569322586059570312e-01
6.900000000000000000e+01,4.925526860000000000e+08,7.576837539672851562e-01
7.000000000000000000e+01,4.986237820000000000e+08,7.725262641906738281e-01
7.100000000000000000e+01,5.046919580000000000e+08,7.672178745269775391e-01
7.200000000000000000e+01,5.107524330000000000e+08,7.761244773864746094e-01
7.300000000000000000e+01,5.168120670000000000e+08,7.794113159179687500e-01
7.400000000000000000e+01,5.228633700000000000e+08,7.681643962860107422e-01
7.500000000000000000e+01,5.289139820000000000e+08,7.688429355621337891e-01
7.600000000000000000e+01,5.349590390000000000e+08,7.704515457153320312e-01
7.700000000000000000e+01,5.410109680000000000e+08,7.748405933380126953e-01
7.800000000000000000e+01,5.470482620000000000e+08,7.883188724517822266e-01
7.900000000000000000e+01,5.530817580000000000e+08,7.790973186492919922e-01
8.000000000000000000e+01,5.591078170000000000e+08,7.923693656921386719e-01
8.100000000000000000e+01,5.651318690000000000e+08,7.734618186950683594e-01
8.200000000000000000e+01,5.711526730000000000e+08,7.919783592224121094e-01
8.300000000000000000e+01,5.771674740000000000e+08,7.977802753448486328e-01
8.400000000000000000e+01,5.831789600000000000e+08,7.930560111999511719e-01
8.500000000000000000e+01,5.891872880000000000e+08,7.722945213317871094e-01
8.600000000000000000e+01,5.951918150000000000e+08,7.825260162353515625e-01
8.700000000000000000e+01,6.011971920000000000e+08,7.771928310394287109e-01
8.800000000000000000e+01,6.071931810000000000e+08,7.884130477905273438e-01
8.900000000000000000e+01,6.131890770000000000e+08,7.904593944549560547e-01
9.000000000000000000e+01,6.191767080000000000e+08,7.882862091064453125e-01
9.100000000000000000e+01,6.251580890000000000e+08,7.881786823272705078e-01
9.200000000000000000e+01,6.311376790000000000e+08,7.922794818878173828e-01
9.300000000000000000e+01,6.371113540000000000e+08,7.900485992431640625e-01
9.400000000000000000e+01,6.430817510000000000e+08,7.947678565979003906e-01
9.500000000000000000e+01,6.490463670000000000e+08,7.890431880950927734e-01
9.600000000000000000e+01,6.550076600000000000e+08,8.040707111358642578e-01
9.700000000000000000e+01,6.609667440000000000e+08,8.064270019531250000e-01
9.800000000000000000e+01,6.669188740000000000e+08,8.000836372375488281e-01
9.900000000000000000e+01,6.728675310000000000e+08,7.925581932067871094e-01
1.000000000000000000e+02,6.788114520000000000e+08,8.018596172332763672e-01
1.010000000000000000e+02,6.847505090000000000e+08,8.166153430938720703e-01
