# n_samples,memory,time
2.000000000000000000e+00,5.941776500000000000e+07,2.206861543655395508e+01
3.000000000000000000e+00,6.812067900000000000e+07,6.072893142700195312e-01
4.000000000000000000e+00,7.268651600000000000e+07,5.918622016906738281e-01
5.000000000000000000e+00,7.720246600000000000e+07,5.884118080139160156e-01
6.000000000000000000e+00,8.167523400000000000e+07,6.050169467926025391e-01
7.000000000000000000e+00,8.614152700000000000e+07,6.050727367401123047e-01
8.000000000000000000e+00,9.060183900000000000e+07,6.014878749847412109e-01
9.000000000000000000e+00,9.505703100000000000e+07,5.934703350067138672e-01
1.000000000000000000e+01,9.950823900000000000e+07,5.972685813903808594e-01
1.100000000000000000e+01,1.039648870000000000e+08,5.923423767089843750e-01
1.200000000000000000e+01,1.084169590000000000e+08,6.024777889251708984e-01
1.300000000000000000e+01,1.128601670000000000e+08,6.019592285156250000e-01
1.400000000000000000e+01,1.172946070000000000e+08,6.076426506042480469e-01
1.500000000000000000e+01,1.217248290000000000e+08,6.066412925720214844e-01
1.600000000000000000e+01,1.261514800000000000e+08,6.131730079650878906e-01
1.700000000000000000e+01,1.305736120000000000e+08,6.102313995361328125e-01
1.800000000000000000e+01,1.349917480000000000e+08,6.019315719604492188e-01
1.900000000000000000e+01,1.394061550000000000e+08,6.120727062225341797e-01
2.000000000000000000e+01,1.438188350000000000e+08,6.122345924377441406e-01
2.100000000000000000e+01,1.482242120000000000e+08,6.213002204895019531e-01
2.200000000000000000e+01,1.526249080000000000e+08,6.193420886993408203e-01
2.300000000000000000e+01,1.570216850000000000e+08,6.211428642272949219e-01
2.400000000000000000e+01,1.614144340000000000e+08,6.258430480957031250e-01
2.500000000000000000e+01,1.658026850000000000e+08,6.163089275360107422e-01
2.600000000000000000e+01,1.701867250000000000e+08,6.254179477691650391e-01
2.700000000000000000e+01,1.745704860000000000e+08,6.274213790893554688e-01
2.800000000000000000e+01,1.789466750000000000e+08,6.299562454223632812e-01
2.900000000000000000e+01,1.833180270000000000e+08,6.272835731506347656e-01
3.000000000000000000e+01,1.876865790000000000e+08,6.236288547515869141e-01
3.100000000000000000e+01,1.920497470000000000e+08,6.353635787963867188e-01
3.200000000000000000e+01,1.964094460000000000e+08,6.366612911224365234e-01
