# n_samples,memory,time
2.000000000000000000e+00,5.947176400000000000e+07,2.161809778213500977e+01
3.000000000000000000e+00,6.812040500000000000e+07,6.027235984802246094e-01
4.000000000000000000e+00,7.268654200000000000e+07,5.818455219268798828e-01
5.000000000000000000e+00,7.720249200000000000e+07,5.954582691192626953e-01
6.000000000000000000e+00,8.167526000000000000e+07,5.948350429534912109e-01
7.000000000000000000e+00,8.614155300000000000e+07,5.951178073883056641e-01
8.000000000000000000e+00,9.060186500000000000e+07,6.110918521881103516e-01
9.000000000000000000e+00,9.505708900000000000e+07,5.952174663543701172e-01
1.000000000000000000e+01,9.950829700000000000e+07,5.965223312377929688e-01
1.100000000000000000e+01,1.039649770000000000e+08,5.984847545623779297e-01
1.200000000000000000e+01,1.084170490000000000e+08,5.943615436553955078e-01
1.300000000000000000e+01,1.128602570000000000e+08,6.014122962951660156e-01
1.400000000000000000e+01,1.172947290000000000e+08,6.086194515228271484e-01
1.500000000000000000e+01,1.217249510000000000e+08,6.202940940856933594e-01
1.600000000000000000e+01,1.261515700000000000e+08,6.094307899475097656e-01
1.700000000000000000e+01,1.305737020000000000e+08,6.093645095825195312e-01
1.800000000000000000e+01,1.349918380000000000e+08,6.060173511505126953e-01
1.900000000000000000e+01,1.394062450000000000e+08,6.235353946685791016e-01
2.000000000000000000e+01,1.438188930000000000e+08,6.115424633026123047e-01
2.100000000000000000e+01,1.482242700000000000e+08,6.056499481201171875e-01
2.200000000000000000e+01,1.526249660000000000e+08,6.153759956359863281e-01
2.300000000000000000e+01,1.570217430000000000e+08,6.257543563842773438e-01
2.400000000000000000e+01,1.614144600000000000e+08,6.263859272003173828e-01
2.500000000000000000e+01,1.658027430000000000e+08,6.243748664855957031e-01
2.600000000000000000e+01,1.701867830000000000e+08,6.199219226837158203e-01
2.700000000000000000e+01,1.745705440000000000e+08,6.249592304229736328e-01
2.800000000000000000e+01,1.789467330000000000e+08,6.256737709045410156e-01
2.900000000000000000e+01,1.833180850000000000e+08,6.249213218688964844e-01
3.000000000000000000e+01,1.876866370000000000e+08,6.259195804595947266e-01
3.100000000000000000e+01,1.920498050000000000e+08,6.452140808105468750e-01
3.200000000000000000e+01,1.964095040000000000e+08,6.381816864013671875e-01
3.300000000000000000e+01,2.007640880000000000e+08,6.462352275848388672e-01
3.400000000000000000e+01,2.051155230000000000e+08,6.319203376770019531e-01
3.500000000000000000e+01,2.094617230000000000e+08,6.472971439361572266e-01
3.600000000000000000e+01,2.138049630000000000e+08,6.409349441528320312e-01
3.700000000000000000e+01,2.181428930000000000e+08,6.495797634124755859e-01
3.800000000000000000e+01,2.224775470000000000e+08,6.502840518951416016e-01
3.900000000000000000e+01,2.268073800000000000e+08,6.530482769012451172e-01
4.000000000000000000e+01,2.311326200000000000e+08,6.508793830871582031e-01
4.100000000000000000e+01,2.354540760000000000e+08,6.463775634765625000e-01
4.200000000000000000e+01,2.397711880000000000e+08,6.468663215637207031e-01
4.300000000000000000e+01,2.440838520000000000e+08,6.506638526916503906e-01
4.400000000000000000e+01,2.483930420000000000e+08,6.491196155548095703e-01
4.500000000000000000e+01,2.526973220000000000e+08,6.548619270324707031e-01
4.600000000000000000e+01,2.569974100000000000e+08,6.614844799041748047e-01
4.700000000000000000e+01,2.612937620000000000e+08,6.617417335510253906e-01
4.800000000000000000e+01,2.655858380000000000e+08,6.560299396514892578e-01
4.900000000000000000e+01,2.698737420000000000e+08,6.582081317901611328e-01
5.000000000000000000e+01,2.741570620000000000e+08,6.548295021057128906e-01
5.100000000000000000e+01,2.784362840000000000e+08,6.645836830139160156e-01
5.200000000000000000e+01,2.827112200000000000e+08,6.689672470092773438e-01
5.300000000000000000e+01,2.869837410000000000e+08,6.548466682434082031e-01
5.400000000000000000e+01,2.912510930000000000e+08,6.734769344329833984e-01
5.500000000000000000e+01,2.955137730000000000e+08,6.646654605865478516e-01
5.600000000000000000e+01,2.997722900000000000e+08,6.724007129669189453e-01
5.700000000000000000e+01,3.040264190000000000e+08,6.598813533782958984e-01
5.800000000000000000e+01,3.082856920000000000e+08,6.702888011932373047e-01
5.900000000000000000e+01,3.125322260000000000e+08,6.710691452026367188e-01
6.000000000000000000e+01,3.167746330000000000e+08,6.680474281311035156e-01
6.100000000000000000e+01,3.210121770000000000e+08,6.586782932281494141e-01
6.200000000000000000e+01,3.252461070000000000e+08,6.605052947998046875e-01
6.300000000000000000e+01,3.294756400000000000e+08,6.661829948425292969e-01
6.400000000000000000e+01,3.337006860000000000e+08,6.686172485351562500e-01
6.500000000000000000e+01,3.379214140000000000e+08,6.499652862548828125e-01
6.600000000000000000e+01,3.421379500000000000e+08,6.521375179290771484e-01
6.700000000000000000e+01,3.463514830000000000e+08,6.544184684753417969e-01
6.800000000000000000e+01,3.505612450000000000e+08,6.603455543518066406e-01
6.900000000000000000e+01,3.547652050000000000e+08,6.628253459930419922e-01
7.000000000000000000e+01,3.589664130000000000e+08,6.687321662902832031e-01
7.100000000000000000e+01,3.631619890000000000e+08,6.667017936706542969e-01
7.200000000000000000e+01,3.673545800000000000e+08,6.642787456512451172e-01
7.300000000000000000e+01,3.715422280000000000e+08,6.653127670288085938e-01
7.400000000000000000e+01,3.757254340000000000e+08,6.570036411285400391e-01
7.500000000000000000e+01,3.799046260000000000e+08,6.682496070861816406e-01
7.600000000000000000e+01,3.840793700000000000e+08,6.740617752075195312e-01
7.700000000000000000e+01,3.882571030000000000e+08,6.687912940979003906e-01
7.800000000000000000e+01,3.924233350000000000e+08,6.681418418884277344e-01
7.900000000000000000e+01,3.965858870000000000e+08,6.657838821411132812e-01
8.000000000000000000e+01,4.007438100000000000e+08,6.778590679168701172e-01
8.100000000000000000e+01,4.048970740000000000e+08,6.614546775817871094e-01
8.200000000000000000e+01,4.090461460000000000e+08,6.738324165344238281e-01
8.300000000000000000e+01,4.131911000000000000e+08,6.706888675689697266e-01
8.400000000000000000e+01,4.173318790000000000e+08,6.812489032745361328e-01
8.500000000000000000e+01,4.214683750000000000e+08,6.751830577850341797e-01
8.600000000000000000e+01,4.256008000000000000e+08,6.766314506530761719e-01
8.700000000000000000e+01,4.297350490000000000e+08,6.788229942321777344e-01
8.800000000000000000e+01,4.338589690000000000e+08,6.865849494934082031e-01
8.900000000000000000e+01,4.379789160000000000e+08,6.733300685882568359e-01
9.000000000000000000e+01,4.420946770000000000e+08,6.751980781555175781e-01
9.100000000000000000e+01,4.462064530000000000e+08,6.953396797180175781e-01
9.200000000000000000e+01,4.503147900000000000e+08,6.843028068542480469e-01
9.300000000000000000e+01,4.544177500000000000e+08,6.845319271087646484e-01
9.400000000000000000e+01,4.585165180000000000e+08,6.784107685089111328e-01
9.500000000000000000e+01,4.626120450000000000e+08,7.162196636199951172e-01
9.600000000000000000e+01,4.667024290000000000e+08,6.808810234069824219e-01
9.700000000000000000e+01,4.707886870000000000e+08,6.740188598632812500e-01
9.800000000000000000e+01,4.748706870000000000e+08,6.719682216644287109e-01
9.900000000000000000e+01,4.789500090000000000e+08,6.816301345825195312e-01
1.000000000000000000e+02,4.830236250000000000e+08,6.723318099975585938e-01
1.010000000000000000e+02,4.870961820000000000e+08,6.698400974273681641e-01
1.020000000000000000e+02,4.911619320000000000e+08,6.801714897155761719e-01
1.030000000000000000e+02,4.952230180000000000e+08,6.718778610229492188e-01
1.040000000000000000e+02,4.992807280000000000e+08,6.808152198791503906e-01
1.050000000000000000e+02,5.033333840000000000e+08,6.798875331878662109e-01
1.060000000000000000e+02,5.073818480000000000e+08,6.717643737792968750e-01
1.070000000000000000e+02,5.114261860000000000e+08,6.877572536468505859e-01
1.080000000000000000e+02,5.154662660000000000e+08,6.842555999755859375e-01
1.090000000000000000e+02,5.195026790000000000e+08,6.836459636688232422e-01
1.100000000000000000e+02,5.235345350000000000e+08,6.810173988342285156e-01
1.110000000000000000e+02,5.275620770000000000e+08,6.787447929382324219e-01
1.120000000000000000e+02,5.315864290000000000e+08,6.854977607727050781e-01
1.130000000000000000e+02,5.356066670000000000e+08,6.906197071075439453e-01
1.140000000000000000e+02,5.396235160000000000e+08,6.921048164367675781e-01
1.150000000000000000e+02,5.436340160000000000e+08,6.752638816833496094e-01
1.160000000000000000e+02,5.476411860000000000e+08,6.862237453460693359e-01
1.170000000000000000e+02,5.516423480000000000e+08,6.809990406036376953e-01
1.180000000000000000e+02,5.556392840000000000e+08,6.937878131866455078e-01
1.190000000000000000e+02,5.596320280000000000e+08,6.874661445617675781e-01
1.200000000000000000e+02,5.636216730000000000e+08,6.943087577819824219e-01
1.210000000000000000e+02,5.676060330000000000e+08,6.951780319213867188e-01
1.220000000000000000e+02,5.715862010000000000e+08,7.005677223205566406e-01
1.230000000000000000e+02,5.755633890000000000e+08,6.932523250579833984e-01
1.240000000000000000e+02,5.795352560000000000e+08,6.899037361145019531e-01
1.250000000000000000e+02,5.835047920000000000e+08,7.018344402313232422e-01
1.260000000000000000e+02,5.874694230000000000e+08,7.006063461303710938e-01
1.270000000000000000e+02,5.914290920000000000e+08,6.956729888916015625e-01
1.280000000000000000e+02,5.953841080000000000e+08,6.849591732025146484e-01
1.290000000000000000e+02,5.993372340000000000e+08,7.075963020324707031e-01
1.300000000000000000e+02,6.032846900000000000e+08,7.110209465026855469e-01
1.310000000000000000e+02,6.072277700000000000e+08,7.078974246978759766e-01
1.320000000000000000e+02,6.111666580000000000e+08,6.983993053436279297e-01
1.330000000000000000e+02,6.151013540000000000e+08,7.023031711578369141e-01
1.340000000000000000e+02,6.190318580000000000e+08,7.186174392700195312e-01
