# n_samples,memory,time
2.000000000000000000e+00,5.938367900000000000e+07,2.219452214241027832e+01
3.000000000000000000e+00,6.808698600000000000e+07,6.028988361358642578e-01
4.000000000000000000e+00,7.268447900000000000e+07,5.920929908752441406e-01
5.000000000000000000e+00,7.720326100000000000e+07,5.793776512145996094e-01
6.000000000000000000e+00,8.167619700000000000e+07,5.849101543426513672e-01
7.000000000000000000e+00,8.614249000000000000e+07,5.996270179748535156e-01
8.000000000000000000e+00,9.060280200000000000e+07,5.942144393920898438e-01
9.000000000000000000e+00,9.505802600000000000e+07,5.937798023223876953e-01
1.000000000000000000e+01,9.950920200000000000e+07,5.968589782714843750e-01
1.100000000000000000e+01,1.039658500000000000e+08,5.913131237030029297e-01
1.200000000000000000e+01,1.084178740000000000e+08,5.972657203674316406e-01
1.300000000000000000e+01,1.128610820000000000e+08,5.952372550964355469e-01
1.400000000000000000e+01,1.172955540000000000e+08,6.033027172088623047e-01
1.500000000000000000e+01,1.217258080000000000e+08,6.011688709259033203e-01
1.600000000000000000e+01,1.261524590000000000e+08,6.019756793975830078e-01
1.700000000000000000e+01,1.305745910000000000e+08,6.034147739410400391e-01
1.800000000000000000e+01,1.349927590000000000e+08,6.100089550018310547e-01
1.900000000000000000e+01,1.394071660000000000e+08,6.077229976654052734e-01
2.000000000000000000e+01,1.438198140000000000e+08,6.189947128295898438e-01
2.100000000000000000e+01,1.482251910000000000e+08,6.139047145843505859e-01
2.200000000000000000e+01,1.526258870000000000e+08,6.211490631103515625e-01
2.300000000000000000e+01,1.570226640000000000e+08,6.099276542663574219e-01
2.400000000000000000e+01,1.614153810000000000e+08,6.084725856781005859e-01
2.500000000000000000e+01,1.658035010000000000e+08,6.128756999969482422e-01
2.600000000000000000e+01,1.701876720000000000e+08,6.185395717620849609e-01
2.700000000000000000e+01,1.745709600000000000e+08,6.210660934448242188e-01
2.800000000000000000e+01,1.789471490000000000e+08,6.287386417388916016e-01
2.900000000000000000e+01,1.833189740000000000e+08,6.202986240386962891e-01
3.000000000000000000e+01,1.876875260000000000e+08,6.261820793151855469e-01
3.100000000000000000e+01,1.920506940000000000e+08,6.207346916198730469e-01
3.200000000000000000e+01,1.964103930000000000e+08,6.314051151275634766e-01
3.300000000000000000e+01,2.007649770000000000e+08,6.351075172424316406e-01
3.400000000000000000e+01,2.051164120000000000e+08,6.397187709808349609e-01
3.500000000000000000e+01,2.094626120000000000e+08,6.392900943756103516e-01
3.600000000000000000e+01,2.138058520000000000e+08,6.342527866363525391e-01
