# n_samples,memory,time
2.000000000000000000e+00,5.943778500000000000e+07,2.211625885963439941e+01
3.000000000000000000e+00,6.808680300000000000e+07,6.001346111297607422e-01
4.000000000000000000e+00,7.268431000000000000e+07,5.857393741607666016e-01
5.000000000000000000e+00,7.720309200000000000e+07,6.012470722198486328e-01
6.000000000000000000e+00,8.167602800000000000e+07,5.845313072204589844e-01
7.000000000000000000e+00,8.614232100000000000e+07,5.982060432434082031e-01
8.000000000000000000e+00,9.060263300000000000e+07,5.995500087738037109e-01
9.000000000000000000e+00,9.505785700000000000e+07,5.999348163604736328e-01
1.000000000000000000e+01,9.950906500000000000e+07,5.902194976806640625e-01
1.100000000000000000e+01,1.039657450000000000e+08,5.969707965850830078e-01
1.200000000000000000e+01,1.084177690000000000e+08,6.070349216461181641e-01
1.300000000000000000e+01,1.128609770000000000e+08,6.135795116424560547e-01
1.400000000000000000e+01,1.172954170000000000e+08,6.113996505737304688e-01
1.500000000000000000e+01,1.217256390000000000e+08,6.038997173309326172e-01
1.600000000000000000e+01,1.261522580000000000e+08,6.132473945617675781e-01
1.700000000000000000e+01,1.305743900000000000e+08,6.133086681365966797e-01
1.800000000000000000e+01,1.349925580000000000e+08,6.230120658874511719e-01
1.900000000000000000e+01,1.394069650000000000e+08,6.049542427062988281e-01
2.000000000000000000e+01,1.438196130000000000e+08,6.129126548767089844e-01
2.100000000000000000e+01,1.482249900000000000e+08,6.168088912963867188e-01
2.200000000000000000e+01,1.526256860000000000e+08,6.237261295318603516e-01
2.300000000000000000e+01,1.570224630000000000e+08,6.301975250244140625e-01
2.400000000000000000e+01,1.614151800000000000e+08,6.264123916625976562e-01
2.500000000000000000e+01,1.658033000000000000e+08,6.345469951629638672e-01
2.600000000000000000e+01,1.701874710000000000e+08,6.320097446441650391e-01
2.700000000000000000e+01,1.745707590000000000e+08,6.143615245819091797e-01
2.800000000000000000e+01,1.789469480000000000e+08,6.236083507537841797e-01
2.900000000000000000e+01,1.833187730000000000e+08,6.232717037200927734e-01
3.000000000000000000e+01,1.876873250000000000e+08,6.336436271667480469e-01
3.100000000000000000e+01,1.920504930000000000e+08,6.321387290954589844e-01
3.200000000000000000e+01,1.964101920000000000e+08,6.241409778594970703e-01
3.300000000000000000e+01,2.007647760000000000e+08,6.405310630798339844e-01
3.400000000000000000e+01,2.051162110000000000e+08,6.192452907562255859e-01
3.500000000000000000e+01,2.094624110000000000e+08,6.244454383850097656e-01
3.600000000000000000e+01,2.138056510000000000e+08,6.319708824157714844e-01
3.700000000000000000e+01,2.181435810000000000e+08,6.373229026794433594e-01
3.800000000000000000e+01,2.224782350000000000e+08,6.326448917388916016e-01
3.900000000000000000e+01,2.268080680000000000e+08,6.352071762084960938e-01
4.000000000000000000e+01,2.311333080000000000e+08,6.431031227111816406e-01
4.100000000000000000e+01,2.354547640000000000e+08,6.450252532958984375e-01
4.200000000000000000e+01,2.397718760000000000e+08,6.363980770111083984e-01
4.300000000000000000e+01,2.440845400000000000e+08,6.499459743499755859e-01
4.400000000000000000e+01,2.483937300000000000e+08,6.453106403350830078e-01
4.500000000000000000e+01,2.526980100000000000e+08,6.431314945220947266e-01
4.600000000000000000e+01,2.569980980000000000e+08,6.450915336608886719e-01
4.700000000000000000e+01,2.612944500000000000e+08,6.467683315277099609e-01
4.800000000000000000e+01,2.655865260000000000e+08,6.556236743927001953e-01
4.900000000000000000e+01,2.698744300000000000e+08,6.428730487823486328e-01
5.000000000000000000e+01,2.741577500000000000e+08,6.513926982879638672e-01
5.100000000000000000e+01,2.784369720000000000e+08,6.476690769195556641e-01
5.200000000000000000e+01,2.827119080000000000e+08,6.495158672332763672e-01
5.300000000000000000e+01,2.869844290000000000e+08,6.556973457336425781e-01
5.400000000000000000e+01,2.912517810000000000e+08,6.524081230163574219e-01
5.500000000000000000e+01,2.955144610000000000e+08,6.593332290649414062e-01
5.600000000000000000e+01,2.997729780000000000e+08,6.666054725646972656e-01
5.700000000000000000e+01,3.040271070000000000e+08,6.533415317535400391e-01
5.800000000000000000e+01,3.082863800000000000e+08,6.710252761840820312e-01
5.900000000000000000e+01,3.125329140000000000e+08,6.541526317596435547e-01
6.000000000000000000e+01,3.167748900000000000e+08,6.680781841278076172e-01
6.100000000000000000e+01,3.210128650000000000e+08,6.527526378631591797e-01
6.200000000000000000e+01,3.252467950000000000e+08,6.349129676818847656e-01
6.300000000000000000e+01,3.294763280000000000e+08,6.482632160186767578e-01
6.400000000000000000e+01,3.337013740000000000e+08,6.492550373077392578e-01
6.500000000000000000e+01,3.379221020000000000e+08,6.641395092010498047e-01
6.600000000000000000e+01,3.421386380000000000e+08,6.580901145935058594e-01
6.700000000000000000e+01,3.463521710000000000e+08,6.434264183044433594e-01
6.800000000000000000e+01,3.505619330000000000e+08,6.562027931213378906e-01
6.900000000000000000e+01,3.547658930000000000e+08,6.623146533966064453e-01
7.000000000000000000e+01,3.589671010000000000e+08,6.531929969787597656e-01
7.100000000000000000e+01,3.631626770000000000e+08,6.475892066955566406e-01
7.200000000000000000e+01,3.673552680000000000e+08,6.503930091857910156e-01
7.300000000000000000e+01,3.715429160000000000e+08,6.566083431243896484e-01
7.400000000000000000e+01,3.757261220000000000e+08,6.583960056304931641e-01
7.500000000000000000e+01,3.799053140000000000e+08,6.615064144134521484e-01
7.600000000000000000e+01,3.840800580000000000e+08,6.627986431121826172e-01
7.700000000000000000e+01,3.882577910000000000e+08,6.758134365081787109e-01
7.800000000000000000e+01,3.924240230000000000e+08,6.713244915008544922e-01
7.900000000000000000e+01,3.965865750000000000e+08,6.617052555084228516e-01
8.000000000000000000e+01,4.007444980000000000e+08,6.727378368377685547e-01
8.100000000000000000e+01,4.048977620000000000e+08,6.659562587738037109e-01
8.200000000000000000e+01,4.090468340000000000e+08,6.603634357452392578e-01
8.300000000000000000e+01,4.131917880000000000e+08,6.766283512115478516e-01
8.400000000000000000e+01,4.173325670000000000e+08,6.744644641876220703e-01
8.500000000000000000e+01,4.214690630000000000e+08,6.640026569366455078e-01
8.600000000000000000e+01,4.256014880000000000e+08,6.770317554473876953e-01
8.700000000000000000e+01,4.297357370000000000e+08,6.700224876403808594e-01
8.800000000000000000e+01,4.338596570000000000e+08,6.829397678375244141e-01
8.900000000000000000e+01,4.379796040000000000e+08,6.754932403564453125e-01
9.000000000000000000e+01,4.420953650000000000e+08,6.868472099304199219e-01
9.100000000000000000e+01,4.462071410000000000e+08,6.864435672760009766e-01
9.200000000000000000e+01,4.503154780000000000e+08,6.824367046356201172e-01
9.300000000000000000e+01,4.544184380000000000e+08,6.859073638916015625e-01
9.400000000000000000e+01,4.585172060000000000e+08,6.752378940582275391e-01
9.500000000000000000e+01,4.626127330000000000e+08,6.966969966888427734e-01
9.600000000000000000e+01,4.667031170000000000e+08,6.547439098358154297e-01
9.700000000000000000e+01,4.707893750000000000e+08,6.665787696838378906e-01
9.800000000000000000e+01,4.748713750000000000e+08,6.601698398590087891e-01
9.900000000000000000e+01,4.789506970000000000e+08,6.575119495391845703e-01
1.000000000000000000e+02,4.830243130000000000e+08,6.703784465789794922e-01
1.010000000000000000e+02,4.870968700000000000e+08,6.597359180450439453e-01
1.020000000000000000e+02,4.911626200000000000e+08,6.675901412963867188e-01
1.030000000000000000e+02,4.952237060000000000e+08,6.717910766601562500e-01
1.040000000000000000e+02,4.992814160000000000e+08,6.780347824096679688e-01
1.050000000000000000e+02,5.033340720000000000e+08,6.725432872772216797e-01
1.060000000000000000e+02,5.073825360000000000e+08,6.727154254913330078e-01
1.070000000000000000e+02,5.114268740000000000e+08,6.760394573211669922e-01
1.080000000000000000e+02,5.154669540000000000e+08,6.735458374023437500e-01
1.090000000000000000e+02,5.195033670000000000e+08,6.767446994781494141e-01
1.100000000000000000e+02,5.235352230000000000e+08,6.727380752563476562e-01
1.110000000000000000e+02,5.275627650000000000e+08,6.782972812652587891e-01
1.120000000000000000e+02,5.315871170000000000e+08,6.779854297637939453e-01
1.130000000000000000e+02,5.356073550000000000e+08,6.828761100769042969e-01
1.140000000000000000e+02,5.396242040000000000e+08,6.806819438934326172e-01
1.150000000000000000e+02,5.436347040000000000e+08,6.757957935333251953e-01
1.160000000000000000e+02,5.476418740000000000e+08,6.862075328826904297e-01
1.170000000000000000e+02,5.516430360000000000e+08,6.777868270874023438e-01
1.180000000000000000e+02,5.556399720000000000e+08,6.833205223083496094e-01
1.190000000000000000e+02,5.596327160000000000e+08,6.877450942993164062e-01
1.200000000000000000e+02,5.636223610000000000e+08,6.890447139739990234e-01
1.210000000000000000e+02,5.676067210000000000e+08,6.914947032928466797e-01
1.220000000000000000e+02,5.715868890000000000e+08,6.915149688720703125e-01
