# n_samples,memory,time
2.000000000000000000e+00,5.931884600000000000e+07,2.170315718650817871e+01
3.000000000000000000e+00,6.802328600000000000e+07,5.995690822601318359e-01
4.000000000000000000e+00,7.265795500000000000e+07,5.904774665832519531e-01
5.000000000000000000e+00,7.718604100000000000e+07,5.953538417816162109e-01
6.000000000000000000e+00,8.165897700000000000e+07,5.903682708740234375e-01
7.000000000000000000e+00,8.612545400000000000e+07,5.949337482452392578e-01
8.000000000000000000e+00,9.058578200000000000e+07,5.966806411743164062e-01
9.000000000000000000e+00,9.504102200000000000e+07,5.964026451110839844e-01
1.000000000000000000e+01,9.949219800000000000e+07,6.088781356811523438e-01
1.100000000000000000e+01,1.039488460000000000e+08,5.907816886901855469e-01
1.200000000000000000e+01,1.084008700000000000e+08,5.975029468536376953e-01
1.300000000000000000e+01,1.128440780000000000e+08,5.986559391021728516e-01
1.400000000000000000e+01,1.172785500000000000e+08,5.999412536621093750e-01
1.500000000000000000e+01,1.217087720000000000e+08,6.053090095520019531e-01
1.600000000000000000e+01,1.261354230000000000e+08,6.055383682250976562e-01
1.700000000000000000e+01,1.305575870000000000e+08,6.030790805816650391e-01
1.800000000000000000e+01,1.349757550000000000e+08,6.179475784301757812e-01
1.900000000000000000e+01,1.393901620000000000e+08,6.195106506347656250e-01
2.000000000000000000e+01,1.438028420000000000e+08,6.170413494110107422e-01
2.100000000000000000e+01,1.482082190000000000e+08,6.257722377777099609e-01
2.200000000000000000e+01,1.526089150000000000e+08,6.164700984954833984e-01
2.300000000000000000e+01,1.570056920000000000e+08,6.210107803344726562e-01
2.400000000000000000e+01,1.613984090000000000e+08,6.249554157257080078e-01
2.500000000000000000e+01,1.657865290000000000e+08,6.271750926971435547e-01
2.600000000000000000e+01,1.701707000000000000e+08,6.204855442047119141e-01
2.700000000000000000e+01,1.745539880000000000e+08,6.294844150543212891e-01
2.800000000000000000e+01,1.789301770000000000e+08,6.213464736938476562e-01
2.900000000000000000e+01,1.833020020000000000e+08,6.234574317932128906e-01
3.000000000000000000e+01,1.876705540000000000e+08,6.304671764373779297e-01
3.100000000000000000e+01,1.920337220000000000e+08,6.231150627136230469e-01
3.200000000000000000e+01,1.963934210000000000e+08,6.249337196350097656e-01
3.300000000000000000e+01,2.007480050000000000e+08,6.294579505920410156e-01
3.400000000000000000e+01,2.050994400000000000e+08,6.279914379119873047e-01
3.500000000000000000e+01,2.094456400000000000e+08,6.270430088043212891e-01
3.600000000000000000e+01,2.137888800000000000e+08,6.320087909698486328e-01
3.700000000000000000e+01,2.181268100000000000e+08,6.410758495330810547e-01
3.800000000000000000e+01,2.224614640000000000e+08,6.335403919219970703e-01
3.900000000000000000e+01,2.267912970000000000e+08,6.336405277252197266e-01
4.000000000000000000e+01,2.311165370000000000e+08,6.361701488494873047e-01
4.100000000000000000e+01,2.354379930000000000e+08,6.394743919372558594e-01
4.200000000000000000e+01,2.397551050000000000e+08,6.395425796508789062e-01
4.300000000000000000e+01,2.440677690000000000e+08,6.380643844604492188e-01
4.400000000000000000e+01,2.483769590000000000e+08,6.424705982208251953e-01
4.500000000000000000e+01,2.526812390000000000e+08,6.359937191009521484e-01
4.600000000000000000e+01,2.569813270000000000e+08,6.428954601287841797e-01
4.700000000000000000e+01,2.612776790000000000e+08,6.488702297210693359e-01
