# n_samples,memory,time
2.000000000000000000e+00,5.937348800000000000e+07,2.170022368431091309e+01
3.000000000000000000e+00,6.802363200000000000e+07,6.039347648620605469e-01
4.000000000000000000e+00,7.265855200000000000e+07,5.798599720001220703e-01
5.000000000000000000e+00,7.718663800000000000e+07,5.809545516967773438e-01
6.000000000000000000e+00,8.165957400000000000e+07,5.925307273864746094e-01
7.000000000000000000e+00,8.612605100000000000e+07,5.834121704101562500e-01
8.000000000000000000e+00,9.058637900000000000e+07,5.902242660522460938e-01
9.000000000000000000e+00,9.504161900000000000e+07,6.017429828643798828e-01
1.000000000000000000e+01,9.949282700000000000e+07,5.955533981323242188e-01
1.100000000000000000e+01,1.039495070000000000e+08,5.969595909118652344e-01
1.200000000000000000e+01,1.084015310000000000e+08,6.085455417633056641e-01
1.300000000000000000e+01,1.128447710000000000e+08,6.021845340728759766e-01
1.400000000000000000e+01,1.172792110000000000e+08,5.961096286773681641e-01
1.500000000000000000e+01,1.217094330000000000e+08,6.142103672027587891e-01
1.600000000000000000e+01,1.261360520000000000e+08,6.096246242523193359e-01
1.700000000000000000e+01,1.305582160000000000e+08,6.059143543243408203e-01
1.800000000000000000e+01,1.349763520000000000e+08,6.027843952178955078e-01
1.900000000000000000e+01,1.393907590000000000e+08,6.047198772430419922e-01
2.000000000000000000e+01,1.438034390000000000e+08,6.085216999053955078e-01
2.100000000000000000e+01,1.482088160000000000e+08,6.032660007476806641e-01
2.200000000000000000e+01,1.526095120000000000e+08,6.024484634399414062e-01
2.300000000000000000e+01,1.570062890000000000e+08,6.143090724945068359e-01
2.400000000000000000e+01,1.613990060000000000e+08,6.126785278320312500e-01
2.500000000000000000e+01,1.657871260000000000e+08,6.204609870910644531e-01
2.600000000000000000e+01,1.701712970000000000e+08,6.221160888671875000e-01
2.700000000000000000e+01,1.745545850000000000e+08,6.172389984130859375e-01
2.800000000000000000e+01,1.789307740000000000e+08,6.272294521331787109e-01
2.900000000000000000e+01,1.833025990000000000e+08,6.206889152526855469e-01
3.000000000000000000e+01,1.876711510000000000e+08,6.286022663116455078e-01
3.100000000000000000e+01,1.920343190000000000e+08,6.153755187988281250e-01
3.200000000000000000e+01,1.963940180000000000e+08,6.301248073577880859e-01
3.300000000000000000e+01,2.007486020000000000e+08,6.280720233917236328e-01
3.400000000000000000e+01,2.051000370000000000e+08,6.315369606018066406e-01
3.500000000000000000e+01,2.094462370000000000e+08,6.197109222412109375e-01
3.600000000000000000e+01,2.137894770000000000e+08,6.376702785491943359e-01
3.700000000000000000e+01,2.181274070000000000e+08,6.382486820220947266e-01
3.800000000000000000e+01,2.224620610000000000e+08,6.246466636657714844e-01
3.900000000000000000e+01,2.267918940000000000e+08,6.405296325683593750e-01
4.000000000000000000e+01,2.311171340000000000e+08,6.400907039642333984e-01
4.100000000000000000e+01,2.354385900000000000e+08,6.504776477813720703e-01
4.200000000000000000e+01,2.397557020000000000e+08,6.414682865142822266e-01
4.300000000000000000e+01,2.440683660000000000e+08,6.475172042846679688e-01
4.400000000000000000e+01,2.483775560000000000e+08,6.437191963195800781e-01
4.500000000000000000e+01,2.526818360000000000e+08,6.452510356903076172e-01
4.600000000000000000e+01,2.569819240000000000e+08,6.413657665252685547e-01
4.700000000000000000e+01,2.612782760000000000e+08,6.379773616790771484e-01
4.800000000000000000e+01,2.655703520000000000e+08,6.391301155090332031e-01
4.900000000000000000e+01,2.698582560000000000e+08,6.460511684417724609e-01
5.000000000000000000e+01,2.741415760000000000e+08,6.563897132873535156e-01
5.100000000000000000e+01,2.784207980000000000e+08,6.536219120025634766e-01
5.200000000000000000e+01,2.826957340000000000e+08,6.559641361236572266e-01
5.300000000000000000e+01,2.869682550000000000e+08,6.599304676055908203e-01
5.400000000000000000e+01,2.912356070000000000e+08,6.568861007690429688e-01
5.500000000000000000e+01,2.954982870000000000e+08,6.574227809906005859e-01
5.600000000000000000e+01,2.997568040000000000e+08,6.572477817535400391e-01
5.700000000000000000e+01,3.040109330000000000e+08,6.610531806945800781e-01
5.800000000000000000e+01,3.082702060000000000e+08,6.630632877349853516e-01
5.900000000000000000e+01,3.125167400000000000e+08,6.604707241058349609e-01
6.000000000000000000e+01,3.167587160000000000e+08,6.558616161346435547e-01
6.100000000000000000e+01,3.209966910000000000e+08,6.469173431396484375e-01
6.200000000000000000e+01,3.252306210000000000e+08,6.521193981170654297e-01
6.300000000000000000e+01,3.294601540000000000e+08,6.581366062164306641e-01
6.400000000000000000e+01,3.336852000000000000e+08,6.500699520111083984e-01
6.500000000000000000e+01,3.379059280000000000e+08,6.558403968811035156e-01
6.600000000000000000e+01,3.421224640000000000e+08,6.459519863128662109e-01
6.700000000000000000e+01,3.463359970000000000e+08,6.467232704162597656e-01
6.800000000000000000e+01,3.505457590000000000e+08,6.568090915679931641e-01
6.900000000000000000e+01,3.547497190000000000e+08,6.499228477478027344e-01
7.000000000000000000e+01,3.589509270000000000e+08,6.612551212310791016e-01
7.100000000000000000e+01,3.631465030000000000e+08,6.590137481689453125e-01
7.200000000000000000e+01,3.673390940000000000e+08,6.567068099975585938e-01
7.300000000000000000e+01,3.715267420000000000e+08,6.522243022918701172e-01
7.400000000000000000e+01,3.757099480000000000e+08,6.614248752593994141e-01
7.500000000000000000e+01,3.798891400000000000e+08,6.499843597412109375e-01
7.600000000000000000e+01,3.840638840000000000e+08,6.609621047973632812e-01
7.700000000000000000e+01,3.882416170000000000e+08,6.672041416168212891e-01
7.800000000000000000e+01,3.924078490000000000e+08,6.680979728698730469e-01
7.900000000000000000e+01,3.965704010000000000e+08,6.516749858856201172e-01
8.000000000000000000e+01,4.007283240000000000e+08,6.577169895172119141e-01
8.100000000000000000e+01,4.048815880000000000e+08,6.629080772399902344e-01
8.200000000000000000e+01,4.090306600000000000e+08,6.792864799499511719e-01
8.300000000000000000e+01,4.131756140000000000e+08,6.669151782989501953e-01
8.400000000000000000e+01,4.173163930000000000e+08,6.628239154815673828e-01
8.500000000000000000e+01,4.214528890000000000e+08,6.582562923431396484e-01
8.600000000000000000e+01,4.255853140000000000e+08,6.719720363616943359e-01
8.700000000000000000e+01,4.297195630000000000e+08,6.723325252532958984e-01
8.800000000000000000e+01,4.338434830000000000e+08,6.715302467346191406e-01
8.900000000000000000e+01,4.379634300000000000e+08,6.755702495574951172e-01
9.000000000000000000e+01,4.420791910000000000e+08,6.702833175659179688e-01
9.100000000000000000e+01,4.461909670000000000e+08,6.751196384429931641e-01
9.200000000000000000e+01,4.502993040000000000e+08,6.726632118225097656e-01
