# n_samples,memory,time
2.000000000000000000e+00,5.931920500000000000e+07,2.230735063552856445e+01
3.000000000000000000e+00,6.802405800000000000e+07,6.036522388458251953e-01
4.000000000000000000e+00,7.265922900000000000e+07,5.840802192687988281e-01
5.000000000000000000e+00,7.718742300000000000e+07,5.774557590484619141e-01
6.000000000000000000e+00,8.166035900000000000e+07,5.842278003692626953e-01
7.000000000000000000e+00,8.612683600000000000e+07,5.845289230346679688e-01
8.000000000000000000e+00,9.058716400000000000e+07,5.786159038543701172e-01
9.000000000000000000e+00,9.504240400000000000e+07,5.858576297760009766e-01
1.000000000000000000e+01,9.949358000000000000e+07,6.000626087188720703e-01
1.100000000000000000e+01,1.039502600000000000e+08,5.896995067596435547e-01
1.200000000000000000e+01,1.084022840000000000e+08,5.939671993255615234e-01
1.300000000000000000e+01,1.128454920000000000e+08,6.071124076843261719e-01
1.400000000000000000e+01,1.172799320000000000e+08,6.011712551116943359e-01
1.500000000000000000e+01,1.217101540000000000e+08,6.007294654846191406e-01
1.600000000000000000e+01,1.261367730000000000e+08,5.943555831909179688e-01
1.700000000000000000e+01,1.305589050000000000e+08,6.013553142547607422e-01
1.800000000000000000e+01,1.349770730000000000e+08,5.952823162078857422e-01
1.900000000000000000e+01,1.393914800000000000e+08,6.107833385467529297e-01
2.000000000000000000e+01,1.438041600000000000e+08,6.061189174652099609e-01
2.100000000000000000e+01,1.482095690000000000e+08,6.074633598327636719e-01
2.200000000000000000e+01,1.526102650000000000e+08,6.028599739074707031e-01
2.300000000000000000e+01,1.570069290000000000e+08,6.184906959533691406e-01
2.400000000000000000e+01,1.613997590000000000e+08,6.059417724609375000e-01
2.500000000000000000e+01,1.657878790000000000e+08,6.136257648468017578e-01
2.600000000000000000e+01,1.701720500000000000e+08,6.119177341461181641e-01
2.700000000000000000e+01,1.745553380000000000e+08,6.208357810974121094e-01
2.800000000000000000e+01,1.789315270000000000e+08,6.172659397125244141e-01
2.900000000000000000e+01,1.833033520000000000e+08,6.146597862243652344e-01
