# n_samples,memory,time
2.000000000000000000e+00,5.931899000000000000e+07,2.237531995773315430e+01
3.000000000000000000e+00,6.802367000000000000e+07,6.085672378540039062e-01
4.000000000000000000e+00,7.265897100000000000e+07,5.801222324371337891e-01
5.000000000000000000e+00,7.718716500000000000e+07,5.905935764312744141e-01
6.000000000000000000e+00,8.166010100000000000e+07,5.931742191314697266e-01
7.000000000000000000e+00,8.612657800000000000e+07,5.886871814727783203e-01
8.000000000000000000e+00,9.058690600000000000e+07,5.944552421569824219e-01
9.000000000000000000e+00,9.504214600000000000e+07,5.911617279052734375e-01
1.000000000000000000e+01,9.949332200000000000e+07,5.977659225463867188e-01
1.100000000000000000e+01,1.039499700000000000e+08,5.852777957916259766e-01
1.200000000000000000e+01,1.084019940000000000e+08,5.980618000030517578e-01
1.300000000000000000e+01,1.128452340000000000e+08,6.012938022613525391e-01
1.400000000000000000e+01,1.172796740000000000e+08,6.046512126922607422e-01
1.500000000000000000e+01,1.217098960000000000e+08,6.041891574859619141e-01
1.600000000000000000e+01,1.261365150000000000e+08,5.995211601257324219e-01
1.700000000000000000e+01,1.305586470000000000e+08,6.055479049682617188e-01
1.800000000000000000e+01,1.349767830000000000e+08,6.046719551086425781e-01
1.900000000000000000e+01,1.393911900000000000e+08,6.114349365234375000e-01
2.000000000000000000e+01,1.438038700000000000e+08,6.166737079620361328e-01
2.100000000000000000e+01,1.482092790000000000e+08,6.058964729309082031e-01
2.200000000000000000e+01,1.526099750000000000e+08,6.026623249053955078e-01
2.300000000000000000e+01,1.570067520000000000e+08,6.197929382324218750e-01
2.400000000000000000e+01,1.613994690000000000e+08,6.060690879821777344e-01
2.500000000000000000e+01,1.657875890000000000e+08,6.082580089569091797e-01
2.600000000000000000e+01,1.701717600000000000e+08,6.237201690673828125e-01
2.700000000000000000e+01,1.745550800000000000e+08,6.220622062683105469e-01
2.800000000000000000e+01,1.789312690000000000e+08,6.270656585693359375e-01
2.900000000000000000e+01,1.833030940000000000e+08,6.140394210815429688e-01
3.000000000000000000e+01,1.876716460000000000e+08,6.237506866455078125e-01
3.100000000000000000e+01,1.920348140000000000e+08,6.248824596405029297e-01
3.200000000000000000e+01,1.963945130000000000e+08,6.201155185699462891e-01
3.300000000000000000e+01,2.007490970000000000e+08,6.226782798767089844e-01
3.400000000000000000e+01,2.051005320000000000e+08,6.218211650848388672e-01
3.500000000000000000e+01,2.094467320000000000e+08,6.178324222564697266e-01
3.600000000000000000e+01,2.137899720000000000e+08,6.255528926849365234e-01
3.700000000000000000e+01,2.181278650000000000e+08,6.255326271057128906e-01
3.800000000000000000e+01,2.224625560000000000e+08,6.409885883331298828e-01
3.900000000000000000e+01,2.267923890000000000e+08,6.344037055969238281e-01
4.000000000000000000e+01,2.311176290000000000e+08,6.277096271514892578e-01
4.100000000000000000e+01,2.354390850000000000e+08,6.383202075958251953e-01
4.200000000000000000e+01,2.397561970000000000e+08,6.276817321777343750e-01
4.300000000000000000e+01,2.440688610000000000e+08,6.423931121826171875e-01
4.400000000000000000e+01,2.483778060000000000e+08,6.262881755828857422e-01
4.500000000000000000e+01,2.526820860000000000e+08,6.426167488098144531e-01
4.600000000000000000e+01,2.569821740000000000e+08,6.408157348632812500e-01
4.700000000000000000e+01,2.612785260000000000e+08,6.313738822937011719e-01
4.800000000000000000e+01,2.655706020000000000e+08,6.425549983978271484e-01
4.900000000000000000e+01,2.698585060000000000e+08,6.413383483886718750e-01
5.000000000000000000e+01,2.741418260000000000e+08,6.367034912109375000e-01
5.100000000000000000e+01,2.784210480000000000e+08,6.468160152435302734e-01
5.200000000000000000e+01,2.826959840000000000e+08,6.441361904144287109e-01
5.300000000000000000e+01,2.869685050000000000e+08,6.358585357666015625e-01
5.400000000000000000e+01,2.912358570000000000e+08,6.474471092224121094e-01
5.500000000000000000e+01,2.954985370000000000e+08,6.566421985626220703e-01
5.600000000000000000e+01,2.997570540000000000e+08,6.433248519897460938e-01
5.700000000000000000e+01,3.040111830000000000e+08,6.501569747924804688e-01
5.800000000000000000e+01,3.082704560000000000e+08,6.478676795959472656e-01
5.900000000000000000e+01,3.125172350000000000e+08,6.570899486541748047e-01
6.000000000000000000e+01,3.167592110000000000e+08,6.679053306579589844e-01
6.100000000000000000e+01,3.209971860000000000e+08,6.520025730133056641e-01
6.200000000000000000e+01,3.252311160000000000e+08,6.396212577819824219e-01
6.300000000000000000e+01,3.294606490000000000e+08,6.481883525848388672e-01
6.400000000000000000e+01,3.336856950000000000e+08,6.382303237915039062e-01
6.500000000000000000e+01,3.379064230000000000e+08,6.574707031250000000e-01
6.600000000000000000e+01,3.421229590000000000e+08,6.456444263458251953e-01
6.700000000000000000e+01,3.463364920000000000e+08,6.600492000579833984e-01
6.800000000000000000e+01,3.505462540000000000e+08,6.576657295227050781e-01
6.900000000000000000e+01,3.547502140000000000e+08,6.493618488311767578e-01
7.000000000000000000e+01,3.589514220000000000e+08,6.572587490081787109e-01
7.100000000000000000e+01,3.631469980000000000e+08,6.510889530181884766e-01
7.200000000000000000e+01,3.673395890000000000e+08,6.556828022003173828e-01
7.300000000000000000e+01,3.715272370000000000e+08,6.457397937774658203e-01
7.400000000000000000e+01,3.757104430000000000e+08,6.468927860260009766e-01
7.500000000000000000e+01,3.798896350000000000e+08,6.600019931793212891e-01
7.600000000000000000e+01,3.840643790000000000e+08,6.669199466705322266e-01
7.700000000000000000e+01,3.882421120000000000e+08,6.639556884765625000e-01
7.800000000000000000e+01,3.924083440000000000e+08,6.660270690917968750e-01
7.900000000000000000e+01,3.965708960000000000e+08,6.652758121490478516e-01
8.000000000000000000e+01,4.007288190000000000e+08,6.761846542358398438e-01
8.100000000000000000e+01,4.048820830000000000e+08,6.554679870605468750e-01
8.200000000000000000e+01,4.090311550000000000e+08,6.671400070190429688e-01
8.300000000000000000e+01,4.131761090000000000e+08,6.719598770141601562e-01
8.400000000000000000e+01,4.173168880000000000e+08,6.666474342346191406e-01
8.500000000000000000e+01,4.214533840000000000e+08,6.703474521636962891e-01
8.600000000000000000e+01,4.255858090000000000e+08,6.618022918701171875e-01
8.700000000000000000e+01,4.297200580000000000e+08,6.766455173492431641e-01
8.800000000000000000e+01,4.338439780000000000e+08,6.756672859191894531e-01
8.900000000000000000e+01,4.379639250000000000e+08,6.666281223297119141e-01
9.000000000000000000e+01,4.420796860000000000e+08,6.656696796417236328e-01
9.100000000000000000e+01,4.461914620000000000e+08,6.738126277923583984e-01
9.200000000000000000e+01,4.502997990000000000e+08,6.783866882324218750e-01
9.300000000000000000e+01,4.544027590000000000e+08,6.636357307434082031e-01
9.400000000000000000e+01,4.585015270000000000e+08,6.670708656311035156e-01
9.500000000000000000e+01,4.625970540000000000e+08,7.061858177185058594e-01
9.600000000000000000e+01,4.666874380000000000e+08,6.596031188964843750e-01
9.700000000000000000e+01,4.707736960000000000e+08,6.591560840606689453e-01
9.800000000000000000e+01,4.748556960000000000e+08,6.642456054687500000e-01
9.900000000000000000e+01,4.789350180000000000e+08,6.622595787048339844e-01
1.000000000000000000e+02,4.830086340000000000e+08,6.692664623260498047e-01
1.010000000000000000e+02,4.870811910000000000e+08,6.764593124389648438e-01
1.020000000000000000e+02,4.911469410000000000e+08,6.773777008056640625e-01
1.030000000000000000e+02,4.952080270000000000e+08,6.755988597869873047e-01
1.040000000000000000e+02,4.992657370000000000e+08,6.733288764953613281e-01
1.050000000000000000e+02,5.033183930000000000e+08,6.792628765106201172e-01
1.060000000000000000e+02,5.073668570000000000e+08,6.797525882720947266e-01
1.070000000000000000e+02,5.114111950000000000e+08,6.753444671630859375e-01
1.080000000000000000e+02,5.154512750000000000e+08,6.824254989624023438e-01
1.090000000000000000e+02,5.194876880000000000e+08,6.783456802368164062e-01
1.100000000000000000e+02,5.235195440000000000e+08,6.734006404876708984e-01
1.110000000000000000e+02,5.275470860000000000e+08,6.747095584869384766e-01
1.120000000000000000e+02,5.315714380000000000e+08,6.781480312347412109e-01
1.130000000000000000e+02,5.355916760000000000e+08,6.798691749572753906e-01
1.140000000000000000e+02,5.396085250000000000e+08,6.809334754943847656e-01
1.150000000000000000e+02,5.436192410000000000e+08,6.947307586669921875e-01
1.160000000000000000e+02,5.476264110000000000e+08,6.906938552856445312e-01
1.170000000000000000e+02,5.516275730000000000e+08,6.812901496887207031e-01
1.180000000000000000e+02,5.556245090000000000e+08,6.935982704162597656e-01
1.190000000000000000e+02,5.596172530000000000e+08,6.992697715759277344e-01
1.200000000000000000e+02,5.636068980000000000e+08,6.964983940124511719e-01
1.210000000000000000e+02,5.675912580000000000e+08,6.939008235931396484e-01
1.220000000000000000e+02,5.715714260000000000e+08,6.913208961486816406e-01
1.230000000000000000e+02,5.755486140000000000e+08,6.904470920562744141e-01
1.240000000000000000e+02,5.795204810000000000e+08,6.907038688659667969e-01
1.250000000000000000e+02,5.834900170000000000e+08,7.002437114715576172e-01
1.260000000000000000e+02,5.874546480000000000e+08,7.000529766082763672e-01
1.270000000000000000e+02,5.914143170000000000e+08,6.919336318969726562e-01
1.280000000000000000e+02,5.953693330000000000e+08,6.966547966003417969e-01
1.290000000000000000e+02,5.993224590000000000e+08,6.977488994598388672e-01
1.300000000000000000e+02,6.032699150000000000e+08,7.009849548339843750e-01
1.310000000000000000e+02,6.072129950000000000e+08,6.979436874389648438e-01
1.320000000000000000e+02,6.111518830000000000e+08,7.078773975372314453e-01
1.330000000000000000e+02,6.150865790000000000e+08,7.013151645660400391e-01
1.340000000000000000e+02,6.190170830000000000e+08,7.039146423339843750e-01
1.350000000000000000e+02,6.229432830000000000e+08,7.052929401397705078e-01
1.360000000000000000e+02,6.268659370000000000e+08,7.029376029968261719e-01
1.370000000000000000e+02,6.307851370000000000e+08,7.075724601745605469e-01
1.380000000000000000e+02,6.346998010000000000e+08,7.118754386901855469e-01
1.390000000000000000e+02,6.386092330000000000e+08,7.183055877685546875e-01
1.400000000000000000e+02,6.425144730000000000e+08,7.228600978851318359e-01
1.410000000000000000e+02,6.464155210000000000e+08,7.200059890747070312e-01
1.420000000000000000e+02,6.503123770000000000e+08,7.192070484161376953e-01
1.430000000000000000e+02,6.542063610000000000e+08,7.220146656036376953e-01
1.440000000000000000e+02,6.580948330000000000e+08,7.243795394897460938e-01
1.450000000000000000e+02,6.619791130000000000e+08,7.181327342987060547e-01
1.460000000000000000e+02,6.658592010000000000e+08,7.256491184234619141e-01
1.470000000000000000e+02,6.697350970000000000e+08,7.273261547088623047e-01
1.480000000000000000e+02,6.736071030000000000e+08,7.204532623291015625e-01
1.490000000000000000e+02,6.774746150000000000e+08,7.102673053741455078e-01
1.500000000000000000e+02,6.813379350000000000e+08,7.151246070861816406e-01
1.510000000000000000e+02,6.851976630000000000e+08,7.154316902160644531e-01
1.520000000000000000e+02,6.890525990000000000e+08,7.125310897827148438e-01
1.530000000000000000e+02,6.929047270000000000e+08,7.328238487243652344e-01
1.540000000000000000e+02,6.967512790000000000e+08,7.181565761566162109e-01
1.550000000000000000e+02,7.005936390000000000e+08,7.302892208099365234e-01
1.560000000000000000e+02,7.044318070000000000e+08,7.248973846435546875e-01
1.570000000000000000e+02,7.082657830000000000e+08,7.320778369903564453e-01
1.580000000000000000e+02,7.120955670000000000e+08,7.273845672607421875e-01
1.590000000000000000e+02,7.159211590000000000e+08,7.247927188873291016e-01
1.600000000000000000e+02,7.197434660000000000e+08,7.313876152038574219e-01
1.610000000000000000e+02,7.235621620000000000e+08,7.365365028381347656e-01
1.620000000000000000e+02,7.273751780000000000e+08,7.353708744049072266e-01
1.630000000000000000e+02,7.311840020000000000e+08,7.429497241973876953e-01
1.640000000000000000e+02,7.349886340000000000e+08,7.321572303771972656e-01
1.650000000000000000e+02,7.387890740000000000e+08,7.284970283508300781e-01
1.660000000000000000e+02,7.425853220000000000e+08,7.305595874786376953e-01
1.670000000000000000e+02,7.463773780000000000e+08,7.264475822448730469e-01
1.680000000000000000e+02,7.501652420000000000e+08,7.415933609008789062e-01
1.690000000000000000e+02,7.539502820000000000e+08,7.424457073211669922e-01
1.700000000000000000e+02,7.577301090000000000e+08,7.356705665588378906e-01
1.710000000000000000e+02,7.615070300000000000e+08,7.391505241394042969e-01
1.720000000000000000e+02,7.652948560000000000e+08,7.343442440032958984e-01
1.730000000000000000e+02,7.690617600000000000e+08,7.376339435577392578e-01
1.740000000000000000e+02,7.728244720000000000e+08,7.392518520355224609e-01
1.750000000000000000e+02,7.765829920000000000e+08,7.344868183135986328e-01
1.760000000000000000e+02,7.803379920000000000e+08,7.436292171478271484e-01
1.770000000000000000e+02,7.840881280000000000e+08,7.394256591796875000e-01
1.780000000000000000e+02,7.878340720000000000e+08,7.488827705383300781e-01
1.790000000000000000e+02,7.915760560000000000e+08,7.553322315216064453e-01
1.800000000000000000e+02,7.953136160000000000e+08,7.487368583679199219e-01
