# n_samples,memory,time
2.000000000000000000e+00,5.931891700000000000e+07,2.201831245422363281e+01
3.000000000000000000e+00,6.802363700000000000e+07,6.016194820404052734e-01
4.000000000000000000e+00,7.265899200000000000e+07,5.944559574127197266e-01
5.000000000000000000e+00,7.718718600000000000e+07,6.012277603149414062e-01
6.000000000000000000e+00,8.166012200000000000e+07,5.959253311157226562e-01
7.000000000000000000e+00,8.612659900000000000e+07,5.950717926025390625e-01
8.000000000000000000e+00,9.058692700000000000e+07,6.008386611938476562e-01
9.000000000000000000e+00,9.504216700000000000e+07,6.110970973968505859e-01
1.000000000000000000e+01,9.949337500000000000e+07,6.009166240692138672e-01
1.100000000000000000e+01,1.039500230000000000e+08,5.999736785888671875e-01
1.200000000000000000e+01,1.084020470000000000e+08,6.015298366546630859e-01
1.300000000000000000e+01,1.128452550000000000e+08,6.082088947296142578e-01
1.400000000000000000e+01,1.172796950000000000e+08,6.070427894592285156e-01
1.500000000000000000e+01,1.217099170000000000e+08,6.154184341430664062e-01
1.600000000000000000e+01,1.261365680000000000e+08,6.180987358093261719e-01
1.700000000000000000e+01,1.305587000000000000e+08,6.104719638824462891e-01
1.800000000000000000e+01,1.349768360000000000e+08,6.075918674468994141e-01
1.900000000000000000e+01,1.393912430000000000e+08,6.133210659027099609e-01
2.000000000000000000e+01,1.438038910000000000e+08,6.170752048492431641e-01
2.100000000000000000e+01,1.482092680000000000e+08,6.193130016326904297e-01
2.200000000000000000e+01,1.526099960000000000e+08,6.314754486083984375e-01
2.300000000000000000e+01,1.570067730000000000e+08,6.251194477081298828e-01
2.400000000000000000e+01,1.613994900000000000e+08,6.243376731872558594e-01
2.500000000000000000e+01,1.657876100000000000e+08,6.248083114624023438e-01
2.600000000000000000e+01,1.701717810000000000e+08,6.240499019622802734e-01
2.700000000000000000e+01,1.745550690000000000e+08,6.196935176849365234e-01
2.800000000000000000e+01,1.789312580000000000e+08,6.229863166809082031e-01
2.900000000000000000e+01,1.833030830000000000e+08,6.335105895996093750e-01
3.000000000000000000e+01,1.876716350000000000e+08,6.223425865173339844e-01
3.100000000000000000e+01,1.920348030000000000e+08,6.261689662933349609e-01
3.200000000000000000e+01,1.963945020000000000e+08,6.207406520843505859e-01
3.300000000000000000e+01,2.007491180000000000e+08,6.293470859527587891e-01
3.400000000000000000e+01,2.051005530000000000e+08,6.333544254302978516e-01
3.500000000000000000e+01,2.094467530000000000e+08,6.413478851318359375e-01
3.600000000000000000e+01,2.137899930000000000e+08,6.253015995025634766e-01
3.700000000000000000e+01,2.181278860000000000e+08,6.425688266754150391e-01
3.800000000000000000e+01,2.224625770000000000e+08,6.339960098266601562e-01
3.900000000000000000e+01,2.267924100000000000e+08,6.388363838195800781e-01
4.000000000000000000e+01,2.311176500000000000e+08,6.401047706604003906e-01
4.100000000000000000e+01,2.354391060000000000e+08,6.354448795318603516e-01
4.200000000000000000e+01,2.397562180000000000e+08,6.373023986816406250e-01
4.300000000000000000e+01,2.440688820000000000e+08,6.376414299011230469e-01
