# n_samples,memory,time
2.000000000000000000e+00,6.360468600000000000e+07,2.183766341209411621e+01
3.000000000000000000e+00,7.671930800000000000e+07,5.814192295074462891e-01
4.000000000000000000e+00,8.349326800000000000e+07,5.801806449890136719e-01
5.000000000000000000e+00,9.016075700000000000e+07,5.767319202423095703e-01
6.000000000000000000e+00,9.681122700000000000e+07,5.791742801666259766e-01
7.000000000000000000e+00,1.034457470000000000e+08,5.814948081970214844e-01
8.000000000000000000e+00,1.100745740000000000e+08,5.786414146423339844e-01
9.000000000000000000e+00,1.166981470000000000e+08,5.898063182830810547e-01
1.000000000000000000e+01,1.233176270000000000e+08,5.798544883728027344e-01
1.100000000000000000e+01,1.299427030000000000e+08,5.855503082275390625e-01
1.200000000000000000e+01,1.365631670000000000e+08,5.801537036895751953e-01
1.300000000000000000e+01,1.431748070000000000e+08,5.925009250640869141e-01
1.400000000000000000e+01,1.497793740000000000e+08,5.891911983489990234e-01
1.500000000000000000e+01,1.563780670000000000e+08,5.930366516113281250e-01
1.600000000000000000e+01,1.629743820000000000e+08,5.969414710998535156e-01
1.700000000000000000e+01,1.695646820000000000e+08,5.969951152801513672e-01
1.800000000000000000e+01,1.761510340000000000e+08,6.012666225433349609e-01
1.900000000000000000e+01,1.827338940000000000e+08,6.016540527343750000e-01
2.000000000000000000e+01,1.893116530000000000e+08,6.002855300903320312e-01
2.100000000000000000e+01,1.958865340000000000e+08,5.993931293487548828e-01
2.200000000000000000e+01,2.024555340000000000e+08,6.000370979309082031e-01
2.300000000000000000e+01,2.090206150000000000e+08,5.938892364501953125e-01
2.400000000000000000e+01,2.155814870000000000e+08,6.025063991546630859e-01
2.500000000000000000e+01,2.221380420000000000e+08,6.196703910827636719e-01
2.600000000000000000e+01,2.286903860000000000e+08,6.199448108673095703e-01
2.700000000000000000e+01,2.352419780000000000e+08,6.157386302947998047e-01
2.800000000000000000e+01,2.417869070000000000e+08,6.160604953765869141e-01
2.900000000000000000e+01,2.483267270000000000e+08,6.148784160614013672e-01
3.000000000000000000e+01,2.548624230000000000e+08,6.387116909027099609e-01
3.100000000000000000e+01,2.613938950000000000e+08,6.170201301574707031e-01
3.200000000000000000e+01,2.679218980000000000e+08,6.239452362060546875e-01
3.300000000000000000e+01,2.744450120000000000e+08,6.186523437500000000e-01
3.400000000000000000e+01,2.809645250000000000e+08,6.178598403930664062e-01
3.500000000000000000e+01,2.874790290000000000e+08,6.253194808959960938e-01
3.600000000000000000e+01,2.939904090000000000e+08,6.300165653228759766e-01
3.700000000000000000e+01,3.004966430000000000e+08,6.263749599456787109e-01
3.800000000000000000e+01,3.069998990000000000e+08,6.241474151611328125e-01
3.900000000000000000e+01,3.134980360000000000e+08,6.285924911499023438e-01
4.000000000000000000e+01,3.199916540000000000e+08,6.317451000213623047e-01
4.100000000000000000e+01,3.264894260000000000e+08,6.291677951812744141e-01
4.200000000000000000e+01,3.329749960000000000e+08,6.282804012298583984e-01
4.300000000000000000e+01,3.394559640000000000e+08,6.389610767364501953e-01
4.400000000000000000e+01,3.459334580000000000e+08,6.412413120269775391e-01
4.500000000000000000e+01,3.524060420000000000e+08,6.382811069488525391e-01
4.600000000000000000e+01,3.588744340000000000e+08,6.406600475311279297e-01
4.700000000000000000e+01,3.653390900000000000e+08,6.429667472839355469e-01
4.800000000000000000e+01,3.717994700000000000e+08,6.563472747802734375e-01
4.900000000000000000e+01,3.782556780000000000e+08,6.422641277313232422e-01
5.000000000000000000e+01,3.847073020000000000e+08,6.496829986572265625e-01
5.100000000000000000e+01,3.911548280000000000e+08,6.515007019042968750e-01
5.200000000000000000e+01,3.975980680000000000e+08,6.556661128997802734e-01
5.300000000000000000e+01,4.040392040000000000e+08,6.481873989105224609e-01
5.400000000000000000e+01,4.104740600000000000e+08,6.602222919464111328e-01
5.500000000000000000e+01,4.169050440000000000e+08,6.488907337188720703e-01
5.600000000000000000e+01,4.233318650000000000e+08,6.577286720275878906e-01
5.700000000000000000e+01,4.297542240000000000e+08,6.520657539367675781e-01
5.800000000000000000e+01,4.361737890000000000e+08,6.636941432952880859e-01
5.900000000000000000e+01,4.425886270000000000e+08,6.583824157714843750e-01
6.000000000000000000e+01,4.489989070000000000e+08,6.609904766082763672e-01
6.100000000000000000e+01,4.554051860000000000e+08,6.517541408538818359e-01
6.200000000000000000e+01,4.618072660000000000e+08,6.521427631378173828e-01
6.300000000000000000e+01,4.682051030000000000e+08,6.607820987701416016e-01
6.400000000000000000e+01,4.745984530000000000e+08,6.700708866119384766e-01
6.500000000000000000e+01,4.809874850000000000e+08,6.575999259948730469e-01
6.600000000000000000e+01,4.873723250000000000e+08,6.663694381713867188e-01
6.700000000000000000e+01,4.937541620000000000e+08,6.590628623962402344e-01
6.800000000000000000e+01,5.001322280000000000e+08,6.696102619171142578e-01
6.900000000000000000e+01,5.065044920000000000e+08,6.742861270904541016e-01
7.000000000000000000e+01,5.128740040000000000e+08,6.659979820251464844e-01
7.100000000000000000e+01,5.192378840000000000e+08,6.571962833404541016e-01
7.200000000000000000e+01,5.255987790000000000e+08,6.634516716003417969e-01
7.300000000000000000e+01,5.319547310000000000e+08,6.632826328277587891e-01
7.400000000000000000e+01,5.383062410000000000e+08,6.803126335144042969e-01
7.500000000000000000e+01,5.446537370000000000e+08,6.770315170288085938e-01
7.600000000000000000e+01,5.509967850000000000e+08,6.662747859954833984e-01
7.700000000000000000e+01,5.573428970000000000e+08,6.743981838226318359e-01
7.800000000000000000e+01,5.636774330000000000e+08,6.886346340179443359e-01
7.900000000000000000e+01,5.700077130000000000e+08,6.761994361877441406e-01
8.000000000000000000e+01,5.763319930000000000e+08,6.847577095031738281e-01
8.100000000000000000e+01,5.826520810000000000e+08,6.834661960601806641e-01
8.200000000000000000e+01,5.889679770000000000e+08,6.784050464630126953e-01
8.300000000000000000e+01,5.952797550000000000e+08,6.818599700927734375e-01
8.400000000000000000e+01,6.015873580000000000e+08,6.865549087524414062e-01
8.500000000000000000e+01,6.078906780000000000e+08,6.746997833251953125e-01
8.600000000000000000e+01,6.141899270000000000e+08,6.976220607757568359e-01
8.700000000000000000e+01,6.204910000000000000e+08,6.957359313964843750e-01
8.800000000000000000e+01,6.267817440000000000e+08,7.100076675415039062e-01
8.900000000000000000e+01,6.330685150000000000e+08,6.968333721160888672e-01
9.000000000000000000e+01,6.393507800000000000e+08,7.014985084533691406e-01
9.100000000000000000e+01,6.456290600000000000e+08,6.923258304595947266e-01
9.200000000000000000e+01,6.519039010000000000e+08,6.994037628173828125e-01
9.300000000000000000e+01,6.581733650000000000e+08,6.963331699371337891e-01
9.400000000000000000e+01,6.644386370000000000e+08,6.997539997100830078e-01
9.500000000000000000e+01,6.707006680000000000e+08,7.114026546478271484e-01
9.600000000000000000e+01,6.769575560000000000e+08,6.853110790252685547e-01
9.700000000000000000e+01,6.832103180000000000e+08,6.827452182769775391e-01
9.800000000000000000e+01,6.894588220000000000e+08,6.958165168762207031e-01
9.900000000000000000e+01,6.957046480000000000e+08,6.864943504333496094e-01
1.000000000000000000e+02,7.019447680000000000e+08,6.876235008239746094e-01
1.010000000000000000e+02,7.081838290000000000e+08,6.949791908264160156e-01
1.020000000000000000e+02,7.144160830000000000e+08,6.963803768157958984e-01
1.030000000000000000e+02,7.206436730000000000e+08,7.016296386718750000e-01
1.040000000000000000e+02,7.268678870000000000e+08,6.899285316467285156e-01
1.050000000000000000e+02,7.330870470000000000e+08,6.956419944763183594e-01
1.060000000000000000e+02,7.393020150000000000e+08,7.018845081329345703e-01
1.070000000000000000e+02,7.455128570000000000e+08,6.946289539337158203e-01
1.080000000000000000e+02,7.517194410000000000e+08,6.999304294586181641e-01
1.090000000000000000e+02,7.579223580000000000e+08,7.008380889892578125e-01
1.100000000000000000e+02,7.641207180000000000e+08,7.055163383483886719e-01
1.110000000000000000e+02,7.703147640000000000e+08,7.084004878997802734e-01
1.120000000000000000e+02,7.765056200000000000e+08,7.080407142639160156e-01
1.130000000000000000e+02,7.826923620000000000e+08,7.075161933898925781e-01
1.140000000000000000e+02,7.888757150000000000e+08,7.172830104827880859e-01
1.150000000000000000e+02,7.950530790000000000e+08,7.075016498565673828e-01
1.160000000000000000e+02,8.012279770000000000e+08,7.225131988525390625e-01
1.170000000000000000e+02,8.073968670000000000e+08,7.125651836395263672e-01
1.180000000000000000e+02,8.135615310000000000e+08,7.063510417938232422e-01
1.190000000000000000e+02,8.197220030000000000e+08,7.221965789794921875e-01
1.200000000000000000e+02,8.258793760000000000e+08,7.134087085723876953e-01
1.210000000000000000e+02,8.320314640000000000e+08,7.118124961853027344e-01
1.220000000000000000e+02,8.381793600000000000e+08,7.184329032897949219e-01
1.230000000000000000e+02,8.443242760000000000e+08,7.214500904083251953e-01
1.240000000000000000e+02,8.504639260000000000e+08,7.106039524078369141e-01
1.250000000000000000e+02,8.566011900000000000e+08,7.266240119934082031e-01
1.260000000000000000e+02,8.627335490000000000e+08,7.357864379882812500e-01
1.270000000000000000e+02,8.688608910000000000e+08,7.375507354736328125e-01
1.280000000000000000e+02,8.749836350000000000e+08,7.296559810638427734e-01
1.290000000000000000e+02,8.811044890000000000e+08,7.424805164337158203e-01
1.300000000000000000e+02,8.872196730000000000e+08,7.331848144531250000e-01
1.310000000000000000e+02,8.933304810000000000e+08,7.339222431182861328e-01
1.320000000000000000e+02,8.994370970000000000e+08,7.471637725830078125e-01
1.330000000000000000e+02,9.055395210000000000e+08,7.409875392913818359e-01
1.340000000000000000e+02,9.116377530000000000e+08,7.618191242218017578e-01
1.350000000000000000e+02,9.177316810000000000e+08,7.595040798187255859e-01
1.360000000000000000e+02,9.238220630000000000e+08,7.490010261535644531e-01
1.370000000000000000e+02,9.299089910000000000e+08,7.367017269134521484e-01
1.380000000000000000e+02,9.359913830000000000e+08,7.458121776580810547e-01
1.390000000000000000e+02,9.420685430000000000e+08,7.432076930999755859e-01
1.400000000000000000e+02,9.481415110000000000e+08,7.491927146911621094e-01
1.410000000000000000e+02,9.542102870000000000e+08,7.525088787078857422e-01
1.420000000000000000e+02,9.602748710000000000e+08,7.475173473358154297e-01
1.430000000000000000e+02,9.663365830000000000e+08,7.529575824737548828e-01
1.440000000000000000e+02,9.723927830000000000e+08,7.743213176727294922e-01
1.450000000000000000e+02,9.784447910000000000e+08,7.567443847656250000e-01
1.460000000000000000e+02,9.844926070000000000e+08,7.601625919342041016e-01
1.470000000000000000e+02,9.905362310000000000e+08,7.573344707489013672e-01
1.480000000000000000e+02,9.965759650000000000e+08,7.657682895660400391e-01
1.490000000000000000e+02,1.002611205000000000e+09,7.702629566192626953e-01
