# n_samples,memory,time
2.000000000000000000e+00,6.959965000000000000e+07,3.004725837707519531e+01
3.000000000000000000e+00,8.244610600000000000e+07,6.838145256042480469e-01
4.000000000000000000e+00,8.889193900000000000e+07,6.757831573486328125e-01
5.000000000000000000e+00,9.526341300000000000e+07,6.833014488220214844e-01
6.000000000000000000e+00,1.016067900000000000e+08,6.709711551666259766e-01
7.000000000000000000e+00,1.079465400000000000e+08,6.811690330505371094e-01
8.000000000000000000e+00,1.142783870000000000e+08,6.760768890380859375e-01
9.000000000000000000e+00,1.206086190000000000e+08,6.906456947326660156e-01
1.000000000000000000e+01,1.269316890000000000e+08,6.874198913574218750e-01
1.100000000000000000e+01,1.332615820000000000e+08,6.942944526672363281e-01
1.200000000000000000e+01,1.395873920000000000e+08,6.907005310058593750e-01
1.300000000000000000e+01,1.459029500000000000e+08,6.985759735107421875e-01
1.400000000000000000e+01,1.522112000000000000e+08,7.012686729431152344e-01
1.500000000000000000e+01,1.585161590000000000e+08,7.011294364929199219e-01
1.600000000000000000e+01,1.648148860000000000e+08,6.904187202453613281e-01
1.700000000000000000e+01,1.711111810000000000e+08,7.047195434570312500e-01
1.800000000000000000e+01,1.774015440000000000e+08,7.014620304107666016e-01
1.900000000000000000e+01,1.836892890000000000e+08,7.027096748352050781e-01
2.000000000000000000e+01,1.899714460000000000e+08,7.115292549133300781e-01
2.100000000000000000e+01,1.962528590000000000e+08,7.046976089477539062e-01
2.200000000000000000e+01,2.025266270000000000e+08,7.059228420257568359e-01
2.300000000000000000e+01,2.087964310000000000e+08,7.075788974761962891e-01
2.400000000000000000e+01,2.150621220000000000e+08,7.027020454406738281e-01
2.500000000000000000e+01,2.213224290000000000e+08,7.157981395721435547e-01
2.600000000000000000e+01,2.275797280000000000e+08,7.146840095520019531e-01
2.700000000000000000e+01,2.338372460000000000e+08,7.214961051940917969e-01
2.800000000000000000e+01,2.400848580000000000e+08,7.250518798828125000e-01
2.900000000000000000e+01,2.463290430000000000e+08,7.153658866882324219e-01
3.000000000000000000e+01,2.525693780000000000e+08,7.289652824401855469e-01
3.100000000000000000e+01,2.588065730000000000e+08,7.202918529510498047e-01
3.200000000000000000e+01,2.650377430000000000e+08,7.236106395721435547e-01
3.300000000000000000e+01,2.712683750000000000e+08,7.263309955596923828e-01
3.400000000000000000e+01,2.774919340000000000e+08,7.321298122406005859e-01
3.500000000000000000e+01,2.837124170000000000e+08,7.344264984130859375e-01
3.600000000000000000e+01,2.899272140000000000e+08,7.501039505004882812e-01
3.700000000000000000e+01,2.961391500000000000e+08,7.288901805877685547e-01
3.800000000000000000e+01,3.023463180000000000e+08,7.379901409149169922e-01
3.900000000000000000e+01,3.085494060000000000e+08,7.335767745971679688e-01
4.000000000000000000e+01,3.147468460000000000e+08,7.361268997192382812e-01
4.100000000000000000e+01,3.209558930000000000e+08,7.462067604064941406e-01
4.200000000000000000e+01,3.271470560000000000e+08,7.407200336456298828e-01
4.300000000000000000e+01,3.333328250000000000e+08,7.457485198974609375e-01
4.400000000000000000e+01,3.395169940000000000e+08,7.641389369964599609e-01
4.500000000000000000e+01,3.456937020000000000e+08,7.542672157287597656e-01
4.600000000000000000e+01,3.518651680000000000e+08,7.547783851623535156e-01
4.700000000000000000e+01,3.580360500000000000e+08,7.611420154571533203e-01
4.800000000000000000e+01,3.642003700000000000e+08,7.640285491943359375e-01
4.900000000000000000e+01,3.703586560000000000e+08,7.581903934478759766e-01
5.000000000000000000e+01,3.765145240000000000e+08,7.625222206115722656e-01
5.100000000000000000e+01,3.826681890000000000e+08,7.541027069091796875e-01
5.200000000000000000e+01,3.888147160000000000e+08,7.644145488739013672e-01
5.300000000000000000e+01,3.949611410000000000e+08,7.686874866485595703e-01
5.400000000000000000e+01,4.011012380000000000e+08,7.644789218902587891e-01
5.500000000000000000e+01,4.072364430000000000e+08,7.583224773406982422e-01
5.600000000000000000e+01,4.133687040000000000e+08,7.663984298706054688e-01
5.700000000000000000e+01,4.194954100000000000e+08,7.702813148498535156e-01
5.800000000000000000e+01,4.256193390000000000e+08,7.634885311126708984e-01
5.900000000000000000e+01,4.317398110000000000e+08,7.672784328460693359e-01
6.000000000000000000e+01,4.378536980000000000e+08,7.692947387695312500e-01
6.100000000000000000e+01,4.439642330000000000e+08,7.558012008666992188e-01
6.200000000000000000e+01,4.499770870000000000e+08,7.546303272247314453e-01
6.300000000000000000e+01,4.560779120000000000e+08,7.607388496398925781e-01
6.400000000000000000e+01,4.621727290000000000e+08,7.542381286621093750e-01
6.500000000000000000e+01,4.682644700000000000e+08,7.710232734680175781e-01
6.600000000000000000e+01,4.743517010000000000e+08,7.625925540924072266e-01
6.700000000000000000e+01,4.804345500000000000e+08,7.607226371765136719e-01
6.800000000000000000e+01,4.865143600000000000e+08,7.765231132507324219e-01
6.900000000000000000e+01,4.925889960000000000e+08,7.621548175811767578e-01
7.000000000000000000e+01,4.986621940000000000e+08,7.718632221221923828e-01
7.100000000000000000e+01,5.047286590000000000e+08,7.635335922241210938e-01
7.200000000000000000e+01,5.107910060000000000e+08,7.711582183837890625e-01
7.300000000000000000e+01,5.168489260000000000e+08,7.630419731140136719e-01
