# n_samples,memory,time
2.000000000000000000e+00,6.360310500000000000e+07,2.164312815666198730e+01
3.000000000000000000e+00,7.671761200000000000e+07,5.743510723114013672e-01
4.000000000000000000e+00,8.349162300000000000e+07,5.758216381072998047e-01
5.000000000000000000e+00,9.015911200000000000e+07,5.691063404083251953e-01
6.000000000000000000e+00,9.680958200000000000e+07,5.619218349456787109e-01
7.000000000000000000e+00,1.034441020000000000e+08,5.708537101745605469e-01
8.000000000000000000e+00,1.100729290000000000e+08,5.855112075805664062e-01
9.000000000000000000e+00,1.166965340000000000e+08,5.707514286041259766e-01
1.000000000000000000e+01,1.233160140000000000e+08,5.820443630218505859e-01
1.100000000000000000e+01,1.299410900000000000e+08,5.799651145935058594e-01
1.200000000000000000e+01,1.365615220000000000e+08,5.902233123779296875e-01
1.300000000000000000e+01,1.431731620000000000e+08,5.904903411865234375e-01
1.400000000000000000e+01,1.497777290000000000e+08,5.856087207794189453e-01
1.500000000000000000e+01,1.563763900000000000e+08,5.892295837402343750e-01
1.600000000000000000e+01,1.629727370000000000e+08,5.795662403106689453e-01
1.700000000000000000e+01,1.695630690000000000e+08,5.959799289703369141e-01
1.800000000000000000e+01,1.761493890000000000e+08,5.992517471313476562e-01
1.900000000000000000e+01,1.827322490000000000e+08,5.934574604034423828e-01
2.000000000000000000e+01,1.893100080000000000e+08,6.012375354766845703e-01
2.100000000000000000e+01,1.958848890000000000e+08,5.907194614410400391e-01
2.200000000000000000e+01,2.024538890000000000e+08,6.007862091064453125e-01
2.300000000000000000e+01,2.090189700000000000e+08,5.924985408782958984e-01
2.400000000000000000e+01,2.155798420000000000e+08,6.081492900848388672e-01
2.500000000000000000e+01,2.221363970000000000e+08,6.161131858825683594e-01
2.600000000000000000e+01,2.286887410000000000e+08,5.996921062469482422e-01
2.700000000000000000e+01,2.352403330000000000e+08,6.096391677856445312e-01
2.800000000000000000e+01,2.417852620000000000e+08,6.123156547546386719e-01
2.900000000000000000e+01,2.483250820000000000e+08,6.079802513122558594e-01
3.000000000000000000e+01,2.548607780000000000e+08,6.033637523651123047e-01
3.100000000000000000e+01,2.613922500000000000e+08,6.043453216552734375e-01
3.200000000000000000e+01,2.679202530000000000e+08,6.161067485809326172e-01
3.300000000000000000e+01,2.744433670000000000e+08,6.185986995697021484e-01
3.400000000000000000e+01,2.809628800000000000e+08,6.171946525573730469e-01
3.500000000000000000e+01,2.874773840000000000e+08,6.155118942260742188e-01
3.600000000000000000e+01,2.939887640000000000e+08,6.225943565368652344e-01
3.700000000000000000e+01,3.004949980000000000e+08,6.287150382995605469e-01
3.800000000000000000e+01,3.069982540000000000e+08,6.185679435729980469e-01
3.900000000000000000e+01,3.134963910000000000e+08,6.241197586059570312e-01
4.000000000000000000e+01,3.199900090000000000e+08,6.299424171447753906e-01
4.100000000000000000e+01,3.264877810000000000e+08,6.317698955535888672e-01
4.200000000000000000e+01,3.329733510000000000e+08,6.388337612152099609e-01
4.300000000000000000e+01,3.394543190000000000e+08,6.286375522613525391e-01
4.400000000000000000e+01,3.459318130000000000e+08,6.333088874816894531e-01
4.500000000000000000e+01,3.524043970000000000e+08,6.243884563446044922e-01
