# n_samples,memory,time
2.000000000000000000e+00,1.064617700000000000e+08,2.636478686332702637e+01
3.000000000000000000e+00,1.104618380000000000e+08,4.664478302001953125e-01
4.000000000000000000e+00,1.144068120000000000e+08,4.473009109497070312e-01
5.000000000000000000e+00,1.182775010000000000e+08,4.504208564758300781e-01
6.000000000000000000e+00,1.221264930000000000e+08,4.603400230407714844e-01
7.000000000000000000e+00,1.259637510000000000e+08,4.576749801635742188e-01
8.000000000000000000e+00,1.297926240000000000e+08,4.701538085937500000e-01
9.000000000000000000e+00,1.336157070000000000e+08,4.736928939819335938e-01
1.000000000000000000e+01,1.374284330000000000e+08,5.172071456909179688e-01
1.100000000000000000e+01,1.412472020000000000e+08,4.622640609741210938e-01
1.200000000000000000e+01,1.450573070000000000e+08,4.936761856079101562e-01
1.300000000000000000e+01,1.488625790000000000e+08,4.720308780670166016e-01
1.400000000000000000e+01,1.526630420000000000e+08,4.687628746032714844e-01
1.500000000000000000e+01,1.564607210000000000e+08,4.673550128936767578e-01
1.600000000000000000e+01,1.602550670000000000e+08,4.701991081237792969e-01
1.700000000000000000e+01,1.640471730000000000e+08,4.746620655059814453e-01
1.800000000000000000e+01,1.678335470000000000e+08,4.744267463684082031e-01
1.900000000000000000e+01,1.716098090000000000e+08,4.864511489868164062e-01
2.000000000000000000e+01,1.753904680000000000e+08,4.818019866943359375e-01
2.100000000000000000e+01,1.791614200000000000e+08,4.919097423553466797e-01
2.200000000000000000e+01,1.829294590000000000e+08,4.851450920104980469e-01
2.300000000000000000e+01,1.866921530000000000e+08,4.830300807952880859e-01
2.400000000000000000e+01,1.904492340000000000e+08,4.938030242919921875e-01
2.500000000000000000e+01,1.942091650000000000e+08,5.012621879577636719e-01
2.600000000000000000e+01,1.979565590000000000e+08,5.319089889526367188e-01
2.700000000000000000e+01,2.017036480000000000e+08,5.285780429840087891e-01
2.800000000000000000e+01,2.054532500000000000e+08,5.416030883789062500e-01
2.900000000000000000e+01,2.091863610000000000e+08,5.530021190643310547e-01
3.000000000000000000e+01,2.129194660000000000e+08,5.077271461486816406e-01
3.100000000000000000e+01,2.166549450000000000e+08,5.222620964050292969e-01
3.200000000000000000e+01,2.203848980000000000e+08,5.033991336822509766e-01
3.300000000000000000e+01,2.241074440000000000e+08,5.450310707092285156e-01
3.400000000000000000e+01,2.278212860000000000e+08,5.095570087432861328e-01
3.500000000000000000e+01,2.315408800000000000e+08,5.102288722991943359e-01
3.600000000000000000e+01,2.352057110000000000e+08,5.469601154327392578e-01
3.700000000000000000e+01,2.389116780000000000e+08,5.471596717834472656e-01
3.800000000000000000e+01,2.426168280000000000e+08,5.235059261322021484e-01
3.900000000000000000e+01,2.463128440000000000e+08,5.326061248779296875e-01
4.000000000000000000e+01,2.500018580000000000e+08,5.275108814239501953e-01
4.100000000000000000e+01,2.536940360000000000e+08,5.480959415435791016e-01
4.200000000000000000e+01,2.573760880000000000e+08,5.701329708099365234e-01
4.300000000000000000e+01,2.610559500000000000e+08,5.478069782257080078e-01
4.400000000000000000e+01,2.647321190000000000e+08,5.633130073547363281e-01
4.500000000000000000e+01,2.683992320000000000e+08,5.542869567871093750e-01
4.600000000000000000e+01,2.720686360000000000e+08,8.963391780853271484e-01
4.700000000000000000e+01,2.754741220000000000e+08,5.275118350982666016e-01
4.800000000000000000e+01,2.791681300000000000e+08,5.244290828704833984e-01
4.900000000000000000e+01,2.828490420000000000e+08,5.353400707244873047e-01
5.000000000000000000e+01,2.865002780000000000e+08,5.531699657440185547e-01
5.100000000000000000e+01,2.901489570000000000e+08,5.607068538665771484e-01
5.200000000000000000e+01,2.937848280000000000e+08,5.420858860015869141e-01
5.300000000000000000e+01,2.974297070000000000e+08,5.514769554138183594e-01
5.400000000000000000e+01,3.010626220000000000e+08,5.458748340606689453e-01
5.500000000000000000e+01,3.046914630000000000e+08,5.373980998992919922e-01
5.600000000000000000e+01,3.083203370000000000e+08,5.372583866119384766e-01
5.700000000000000000e+01,3.119430810000000000e+08,5.409638881683349609e-01
5.800000000000000000e+01,3.155535620000000000e+08,5.390441417694091797e-01
5.900000000000000000e+01,3.191738400000000000e+08,5.529518127441406250e-01
6.000000000000000000e+01,3.227838660000000000e+08,5.483911037445068359e-01
6.100000000000000000e+01,3.263901600000000000e+08,5.037469863891601562e-01
6.200000000000000000e+01,3.299848320000000000e+08,5.002686977386474609e-01
6.300000000000000000e+01,3.336049340000000000e+08,5.015008449554443359e-01
6.400000000000000000e+01,3.371952510000000000e+08,5.807421207427978516e-01
6.500000000000000000e+01,3.407789760000000000e+08,5.085132122039794922e-01
6.600000000000000000e+01,3.443616550000000000e+08,4.996337890625000000e-01
6.700000000000000000e+01,3.479492820000000000e+08,5.018339157104492188e-01
6.800000000000000000e+01,3.515254380000000000e+08,5.040779113769531250e-01
6.900000000000000000e+01,3.550552260000000000e+08,5.057761669158935547e-01
7.000000000000000000e+01,3.586236350000000000e+08,5.094289779663085938e-01
7.100000000000000000e+01,3.621842440000000000e+08,5.059299468994140625e-01
7.200000000000000000e+01,3.657444410000000000e+08,5.070168972015380859e-01
7.300000000000000000e+01,3.692975200000000000e+08,5.007221698760986328e-01
7.400000000000000000e+01,3.728469930000000000e+08,5.088591575622558594e-01
7.500000000000000000e+01,3.763929960000000000e+08,5.968499183654785156e-01
7.600000000000000000e+01,3.799355970000000000e+08,5.498223304748535156e-01
7.700000000000000000e+01,3.834750670000000000e+08,5.224609375000000000e-01
7.800000000000000000e+01,3.870104630000000000e+08,5.201013088226318359e-01
7.900000000000000000e+01,3.905404240000000000e+08,5.882322788238525391e-01
8.000000000000000000e+01,3.940651180000000000e+08,5.198969841003417969e-01
8.100000000000000000e+01,3.975872900000000000e+08,5.145699977874755859e-01
8.200000000000000000e+01,4.011048500000000000e+08,5.152478218078613281e-01
8.300000000000000000e+01,4.046148420000000000e+08,5.093567371368408203e-01
