# n_samples,memory,time
2.000000000000000000e+00,1.064594910000000000e+08,2.639390897750854492e+01
3.000000000000000000e+00,1.104610300000000000e+08,4.585680961608886719e-01
4.000000000000000000e+00,1.144064970000000000e+08,4.530148506164550781e-01
5.000000000000000000e+00,1.182770380000000000e+08,4.594841003417968750e-01
6.000000000000000000e+00,1.221331330000000000e+08,4.913098812103271484e-01
7.000000000000000000e+00,1.259647830000000000e+08,4.631009101867675781e-01
8.000000000000000000e+00,1.297923880000000000e+08,4.609920978546142578e-01
9.000000000000000000e+00,1.336152880000000000e+08,4.649610519409179688e-01
1.000000000000000000e+01,1.374311760000000000e+08,4.589021205902099609e-01
1.100000000000000000e+01,1.412445560000000000e+08,4.598553180694580078e-01
1.200000000000000000e+01,1.450599260000000000e+08,4.883790016174316406e-01
1.300000000000000000e+01,1.488638610000000000e+08,5.013039112091064453e-01
1.400000000000000000e+01,1.526648690000000000e+08,4.744231700897216797e-01
1.500000000000000000e+01,1.564616920000000000e+08,4.972169399261474609e-01
1.600000000000000000e+01,1.602569970000000000e+08,5.138812065124511719e-01
1.700000000000000000e+01,1.640455490000000000e+08,4.683637619018554688e-01
1.800000000000000000e+01,1.678281230000000000e+08,4.899272918701171875e-01
1.900000000000000000e+01,1.716106670000000000e+08,4.770607948303222656e-01
2.000000000000000000e+01,1.753886760000000000e+08,4.798657894134521484e-01
2.100000000000000000e+01,1.791626690000000000e+08,5.002031326293945312e-01
2.200000000000000000e+01,1.829254180000000000e+08,5.188159942626953125e-01
2.300000000000000000e+01,1.866894060000000000e+08,5.092978477478027344e-01
2.400000000000000000e+01,1.904511410000000000e+08,5.693671703338623047e-01
2.500000000000000000e+01,1.942061980000000000e+08,6.220059394836425781e-01
2.600000000000000000e+01,1.979604340000000000e+08,5.302660465240478516e-01
2.700000000000000000e+01,2.017085400000000000e+08,5.126559734344482422e-01
2.800000000000000000e+01,2.054512490000000000e+08,5.111269950866699219e-01
2.900000000000000000e+01,2.091858070000000000e+08,5.100188255310058594e-01
3.000000000000000000e+01,2.129198700000000000e+08,5.640618801116943359e-01
3.100000000000000000e+01,2.166542490000000000e+08,5.466659069061279297e-01
3.200000000000000000e+01,2.203811120000000000e+08,5.073499679565429688e-01
3.300000000000000000e+01,2.241057130000000000e+08,5.236740112304687500e-01
3.400000000000000000e+01,2.278216460000000000e+08,5.456631183624267578e-01
3.500000000000000000e+01,2.315384730000000000e+08,5.423510074615478516e-01
3.600000000000000000e+01,2.352036170000000000e+08,5.305428504943847656e-01
3.700000000000000000e+01,2.389123330000000000e+08,5.494902133941650391e-01
3.800000000000000000e+01,2.426147480000000000e+08,5.913431644439697266e-01
3.900000000000000000e+01,2.463081690000000000e+08,5.450189113616943359e-01
4.000000000000000000e+01,2.500004790000000000e+08,5.352427959442138672e-01
4.100000000000000000e+01,2.536921920000000000e+08,5.539658069610595703e-01
4.200000000000000000e+01,2.573753610000000000e+08,5.251913070678710938e-01
4.300000000000000000e+01,2.610570910000000000e+08,5.234239101409912109e-01
4.400000000000000000e+01,2.647294520000000000e+08,5.226411819458007812e-01
4.500000000000000000e+01,2.684050150000000000e+08,5.733842849731445312e-01
4.600000000000000000e+01,2.720693000000000000e+08,9.227900505065917969e-01
4.700000000000000000e+01,2.754739940000000000e+08,5.860097408294677734e-01
4.800000000000000000e+01,2.791663480000000000e+08,6.202292442321777344e-01
4.900000000000000000e+01,2.828479070000000000e+08,5.442531108856201172e-01
5.000000000000000000e+01,2.865005430000000000e+08,5.611898899078369141e-01
5.100000000000000000e+01,2.901451490000000000e+08,5.986402034759521484e-01
5.200000000000000000e+01,2.937848860000000000e+08,5.604259967803955078e-01
5.300000000000000000e+01,2.974266340000000000e+08,5.920717716217041016e-01
5.400000000000000000e+01,3.010640190000000000e+08,5.336489677429199219e-01
5.500000000000000000e+01,3.046939630000000000e+08,5.382437705993652344e-01
5.600000000000000000e+01,3.083201560000000000e+08,5.408649444580078125e-01
5.700000000000000000e+01,3.119418180000000000e+08,5.451672077178955078e-01
5.800000000000000000e+01,3.155583370000000000e+08,5.670719146728515625e-01
5.900000000000000000e+01,3.191688360000000000e+08,5.686810016632080078e-01
6.000000000000000000e+01,3.227815080000000000e+08,5.496230125427246094e-01
6.100000000000000000e+01,3.263881620000000000e+08,5.177650451660156250e-01
