# n_samples,memory,time
2.000000000000000000e+00,6.515473700000000000e+07,3.137528157234191895e+01
3.000000000000000000e+00,7.366232000000000000e+07,6.524131298065185547e-01
4.000000000000000000e+00,7.796234700000000000e+07,6.425375938415527344e-01
5.000000000000000000e+00,8.224317500000000000e+07,6.422605514526367188e-01
6.000000000000000000e+00,8.643594000000000000e+07,6.476695537567138672e-01
7.000000000000000000e+00,9.061081600000000000e+07,6.461367607116699219e-01
8.000000000000000000e+00,9.477836000000000000e+07,6.537921428680419922e-01
9.000000000000000000e+00,9.894133900000000000e+07,6.381134986877441406e-01
1.000000000000000000e+01,1.030987620000000000e+08,6.398580074310302734e-01
1.100000000000000000e+01,1.072626070000000000e+08,6.530942916870117188e-01
1.200000000000000000e+01,1.114235780000000000e+08,6.533262729644775391e-01
1.300000000000000000e+01,1.155728480000000000e+08,6.442039012908935547e-01
1.400000000000000000e+01,1.197139520000000000e+08,6.606304645538330078e-01
1.500000000000000000e+01,1.238517670000000000e+08,6.625216007232666016e-01
1.600000000000000000e+01,1.279863880000000000e+08,6.534931659698486328e-01
1.700000000000000000e+01,1.321168780000000000e+08,6.650030612945556641e-01
1.800000000000000000e+01,1.362405890000000000e+08,6.632015705108642578e-01
1.900000000000000000e+01,1.403614130000000000e+08,6.614685058593750000e-01
2.000000000000000000e+01,1.444824400000000000e+08,6.637709140777587891e-01
2.100000000000000000e+01,1.485951460000000000e+08,6.664865016937255859e-01
2.200000000000000000e+01,1.527032640000000000e+08,6.700773239135742188e-01
2.300000000000000000e+01,1.568056360000000000e+08,6.613106727600097656e-01
2.400000000000000000e+01,1.609061780000000000e+08,6.687722206115722656e-01
2.500000000000000000e+01,1.650012160000000000e+08,6.697013378143310547e-01
2.600000000000000000e+01,1.690964490000000000e+08,6.678431034088134766e-01
2.700000000000000000e+01,1.731843620000000000e+08,6.667194366455078125e-01
2.800000000000000000e+01,1.772652420000000000e+08,6.887600421905517578e-01
2.900000000000000000e+01,1.813452770000000000e+08,6.701366901397705078e-01
3.000000000000000000e+01,1.854240910000000000e+08,6.763582229614257812e-01
3.100000000000000000e+01,1.894933400000000000e+08,6.749355792999267578e-01
3.200000000000000000e+01,1.935585200000000000e+08,6.820013523101806641e-01
3.300000000000000000e+01,1.976234300000000000e+08,6.795332431793212891e-01
3.400000000000000000e+01,2.016809920000000000e+08,6.815001964569091797e-01
3.500000000000000000e+01,2.057344650000000000e+08,6.864635944366455078e-01
3.600000000000000000e+01,2.097855610000000000e+08,6.908192634582519531e-01
3.700000000000000000e+01,2.138298210000000000e+08,6.852660179138183594e-01
3.800000000000000000e+01,2.178715020000000000e+08,6.842153072357177734e-01
3.900000000000000000e+01,2.219097070000000000e+08,6.976823806762695312e-01
4.000000000000000000e+01,2.259416550000000000e+08,6.938278675079345703e-01
4.100000000000000000e+01,2.299705500000000000e+08,6.941747665405273438e-01
4.200000000000000000e+01,2.339951780000000000e+08,6.906993389129638672e-01
4.300000000000000000e+01,2.380167060000000000e+08,6.918127536773681641e-01
4.400000000000000000e+01,2.420343550000000000e+08,6.993532180786132812e-01
4.500000000000000000e+01,2.460454730000000000e+08,6.850674152374267578e-01
4.600000000000000000e+01,2.500530540000000000e+08,6.893308162689208984e-01
4.700000000000000000e+01,2.540564740000000000e+08,7.025477886199951172e-01
4.800000000000000000e+01,2.580560890000000000e+08,6.957018375396728516e-01
4.900000000000000000e+01,2.620495570000000000e+08,7.105727195739746094e-01
5.000000000000000000e+01,2.660414640000000000e+08,6.904413700103759766e-01
5.100000000000000000e+01,2.700278730000000000e+08,7.007515430450439453e-01
5.200000000000000000e+01,2.740122160000000000e+08,7.037677764892578125e-01
5.300000000000000000e+01,2.779920960000000000e+08,6.922559738159179688e-01
