# n_samples,memory,time
2.000000000000000000e+00,6.511812200000000000e+07,3.151230025291442871e+01
3.000000000000000000e+00,7.362267400000000000e+07,6.851103305816650391e-01
4.000000000000000000e+00,7.793716000000000000e+07,6.678857803344726562e-01
5.000000000000000000e+00,8.222705700000000000e+07,6.649131774902343750e-01
6.000000000000000000e+00,8.640626600000000000e+07,6.575465202331542969e-01
7.000000000000000000e+00,9.058127100000000000e+07,6.737406253814697266e-01
8.000000000000000000e+00,9.474929300000000000e+07,6.744847297668457031e-01
9.000000000000000000e+00,9.891411400000000000e+07,6.678361892700195312e-01
1.000000000000000000e+01,1.030708190000000000e+08,6.724622249603271484e-01
1.100000000000000000e+01,1.072375870000000000e+08,6.654055118560791016e-01
1.200000000000000000e+01,1.113958050000000000e+08,6.764171123504638672e-01
1.300000000000000000e+01,1.155473110000000000e+08,6.759688854217529297e-01
1.400000000000000000e+01,1.196885260000000000e+08,6.830339431762695312e-01
1.500000000000000000e+01,1.238259450000000000e+08,6.768331527709960938e-01
1.600000000000000000e+01,1.279600520000000000e+08,6.872017383575439453e-01
1.700000000000000000e+01,1.320906560000000000e+08,6.818292140960693359e-01
1.800000000000000000e+01,1.362150850000000000e+08,6.918706893920898438e-01
1.900000000000000000e+01,1.403389540000000000e+08,6.890895366668701172e-01
2.000000000000000000e+01,1.444570970000000000e+08,6.780636310577392578e-01
2.100000000000000000e+01,1.485713720000000000e+08,6.821668148040771484e-01
2.200000000000000000e+01,1.526805010000000000e+08,6.999330520629882812e-01
2.300000000000000000e+01,1.567835190000000000e+08,7.028412818908691406e-01
2.400000000000000000e+01,1.608856970000000000e+08,6.932880878448486328e-01
2.500000000000000000e+01,1.649802970000000000e+08,6.851978302001953125e-01
2.600000000000000000e+01,1.690762210000000000e+08,6.997056007385253906e-01
2.700000000000000000e+01,1.731631300000000000e+08,6.964514255523681641e-01
2.800000000000000000e+01,1.772467230000000000e+08,6.997783184051513672e-01
2.900000000000000000e+01,1.813250970000000000e+08,6.894924640655517578e-01
3.000000000000000000e+01,1.854054110000000000e+08,6.933140754699707031e-01
3.100000000000000000e+01,1.894751840000000000e+08,7.106387615203857422e-01
3.200000000000000000e+01,1.935419010000000000e+08,7.065105438232421875e-01
3.300000000000000000e+01,1.976047010000000000e+08,7.043073177337646484e-01
3.400000000000000000e+01,2.016643460000000000e+08,7.123289108276367188e-01
3.500000000000000000e+01,2.057186990000000000e+08,7.039451599121093750e-01
3.600000000000000000e+01,2.097675800000000000e+08,7.071814537048339844e-01
